PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
SARS-CoV-2-host Interactions R-HSA-9705683,17,194,19938,17/991,194/19938,0.08762886597938144,1.7630114327920352,2.4423665496093676,0.01689143595619782,0.021884501930671388,CAV1/STAT1/GJA1/AKT3/ISG15/TRIM25/TPR/STING1/YWHAG/BECN1/DDX20/NOD1/TJP1/PTPN6/AKT2/AKT1/RPS27L,Tumor_suppressor,Reactome_2022
Signaling By TGF-beta Receptor Complex R-HSA-170834,19,91,19938,19/991,91/19938,0.2087912087912088,4.200685288475399,6.998625246842166,8.692808784122678e-08,3.892866542454938e-07,STAT1/EP300/CBL/USP9X/CDKN2B/SMAD3/PPM1A/MEN1/PMEPA1/RHOA/SERPINE1/NEDD4L/ITGB1/MYC/SMAD2/SMAD4/TRIM33/USP15/ITGA8,Tumor_suppressor,Reactome_2022
Extra-nuclear Estrogen Signaling R-HSA-9009391,16,73,19938,16/991,73/19938,0.2191780821917808,4.409659538587008,6.674591106617052,4.4793841029231703e-07,1.6477734378610234e-06,CAV1/ESR1/GNG2/AKT3/FOXO3/PIK3R3/PIK3CA/EGFR/CCND1/BCL2/AKT2/CDKN1B/AKT1/GNG7/PTK2/ESR2,Tumor_suppressor,Reactome_2022
DNA Double-Strand Break Repair R-HSA-5693532,20,146,19938,20/991,146/19938,0.136986301369863,2.7560372116168805,4.870368316579219,3.713747257046399e-05,9.107523035137597e-05,XRCC1/KDM4B/PALB2/MDC1/CHEK2/PRKDC/CDK2/KDM4A/CHEK1/BRCA1/H2BC21/ATM/BRCA2/TP53BP1/ABL1/WRN/BRIP1/BARD1/MAPK8/TP53,Tumor_suppressor,Reactome_2022
Cell Surface Interactions At Vascular Wall R-HSA-202733,12,134,19938,12/991,134/19938,0.08955223880597014,1.801707908489841,2.1295537796937425,0.034967969404364065,0.04262367868224259,CAV1/SDC2/PIK3CA/DOK2/ITGA5/CD44/EPCAM/CEACAM1/LCK/PTPN6/ITGB1/CD99,Tumor_suppressor,Reactome_2022
RNA Polymerase II Transcription R-HSA-73857,155,1305,19938,155/991,1305/19938,0.11877394636015326,2.3896215363559388,11.875636727020357,5.360941129422553e-25,2.7608846816526147e-23,TWIST1/ERBB2/PPP1R13B/ERCC2/BANP/CDKN1B/SMAD3/PRDX1/CAV1/AKT3/HDAC9/PBRM1/NPPA/KLF4/PPARG/DYRK2/SERPINE1/NUDT21/SRSF1/EZH2/FBXO32/EGFR/ESRRB/RB1/SMARCD3/RUNX1/OPRM1/CDKN2A/NR3C1/ABL1/TRIM33/KMT2A/TP53/AXIN1/RGCC/FOXO3/EP300/YY1/BRD7/MYB/CCNB1/NOTCH2/JUN/TP73/WWP1/AKT2/HIPK2/PRR5/ESR1/USP7/PINK1/CDK12/MTOR/CBFB/ING3/RBL2/THBS1/L3MBTL1/PTPN1/CCND1/H2BC21/ATM/PTEN/TFAP2B/CCND2/FOXP3/LIFR/PML/E2F1/ZNF750/NR1H4/ITGA5/WRN/NOTCH3/RYBP/FOXO6/STK11/TJP1/BARD1/DDIT4/ZNF471/STAT1/CDKN2B/DMAP1/CBX6/MDC1/MEN1/PCGF2/CDK1/AGO2/ITCH/TFAP2A/NDRG1/APOE/TP63/ZNF350/CCN2/WWOX/NPM1/CHEK1/ARID1B/BRCA1/YWHAG/BCL2L11/RUNX3/PPP2R1B/NEDD4L/GATA3/TP53AIP1/NOTCH1/YAP1/SIRT3/BRIP1/KMT2C/THRA/CBX4/AKT1/ZNF668/THRB/MECP2/SMARCA4/USP9X/LEF1/BNIP3L/CDKN1A/PPM1A/SOX2/NR4A1/PLK2/NRBP1/PAX5/CHEK2/MAPK14/CDK2/TXNIP/ESR2/ARID1A/PIP4K2B/TBL1X/GPS2/MYC/SIRT1/RARB/FBXW7/CASP1/ZFHX3/VEGFA/SMAD2/FOXO1/IL6/SKP2/RARA/SMAD4/TP53INP1/SOCS3,Tumor_suppressor,Reactome_2022
TCF Dependent Signaling In Response To WNT R-HSA-201681,33,196,19938,33/991,196/19938,0.1683673469387755,3.387394715706666,7.681626631147786,6.878829634809037e-10,4.7234630159022055e-09,CBY1/EP300/SMARCA4/LEF1/FZD4/SOX6/DKK2/AKT2/LRP6/MEN1/SOX2/CAV1/DKK1/RSPO1/DACT1/CTNNBIP1/TNKS2/SOX7/SFRP1/SOX17/WNT5A/RUNX3/FZD8/PPP2R1B/CTBP1/H2BC21/WIF1/MYC/FZD2/LGR4/LGR6/AKT1/AXIN1,Tumor_suppressor,Reactome_2022
Estrogen-dependent Gene Expression R-HSA-9018519,21,117,19938,21/991,117/19938,0.1794871794871795,3.61111542342622,6.4781757240181665,2.8317354576555924e-07,1.1006368005227398e-06,MYB/EP300/YY1/KDM4B/JUN/ESR1/AGO2/PMEPA1/ERBB4/BCL2/CBFB/CCND1/GATA3/H2BC21/MYC/RUNX1/USF2/TFF1/KDM1A/FOXA1/AXIN1,Tumor_suppressor,Reactome_2022
Interferon Signaling R-HSA-913531,29,197,19938,29/991,197/19938,0.14720812182741116,2.961690749742607,6.3281328378460735,1.5525062287832713e-07,6.526862921007222e-07,STAT1/PTPN2/TPR/SOCS1/EGR1/TRIM3/IFIT2/UBA7/TRIM62/IRF5/TRIM35/TRIM31/OAS1/IRF1/CD44/IFI30/PRKCD/ISG15/TRIM25/JAK2/PTPN1/PTPN6/GBP2/PML/IRF6/TRIM21/TRIM29/IRF8/SOCS3,Tumor_suppressor,Reactome_2022
PIP3 Activates AKT Signaling R-HSA-1257604,48,268,19938,48/991,268/19938,0.1791044776119403,3.603415816979682,9.813078211396974,7.982728293927539e-15,1.6444420285490729e-13,FGFR2/FOXO3/ERBB2/OTUD3/JUN/CBX6/EGR1/AKT2/CDKN1B/CDKN1A/PRR5/NR4A1/ESR1/USP7/AKT3/AGO2/PIK3CA/ERBB4/PPARG/INSR/USP13/NRG1/MTOR/MTA3/MYD88/KL/ESR2/TNKS2/FRK/SNAI1/PIP4K2B/EZH2/KITLG/EGFR/IL1RL1/PPP2R1B/PTEN/PIK3R3/PML/CBX4/PHLPP1/FOXO1/SNAI2/LCK/FOXO6/KDM1A/AKT1/TP53,Tumor_suppressor,Reactome_2022
Cytokine Signaling In Immune System R-HSA-1280215,102,698,19938,102/991,698/19938,0.14613180515759314,2.9400362575500423,11.932502338806323,4.0825858760684826e-23,1.682025380940215e-21,MAP2K7/TWIST1/RELB/SOCS1/CASP3/MUC1/SMAD3/CDKN1B/IL24/PTPN12/STAT3/AKT3/PIK3CA/PTPRJ/PRKCD/PKN2/IL1RL1/BIRC3/SYK/IRF6/OPRM1/TRIM21/TP53/IRF8/FOXO3/PTPN13/CBL/JUN/EGR1/AKT2/TRIM3/CCR5/IFIT2/UBA7/TRIM31/OAS1/HIF1A/BLNK/MYD88/IFI30/JAK2/CASP8/PTPN1/CCND1/PTPN6/PTPN5/GBP2/ZEB1/PTPN9/LIFR/PML/NOD1/MAPK8/STAT1/EDA2R/TPR/CXCL8/CCL22/PTPN14/STAT6/STAT5A/TRIM62/SOD1/IRF1/CD44/BCL2/ISG15/TRIM25/BCL2L11/PPP2R1B/GATA3/PTPN18/ITGB1/BCL2L1/DUSP4/TRIM29/AKT1/SOCS2/IL6ST/CUL5/PTPN2/SMARCA4/MTAP/CDKN1A/SOX2/IRF5/TRIM35/MAPK14/CEBPD/HMGB1/MYC/PIK3R3/PTPN23/CASP1/VEGFA/PDCD4/FOXO1/MAP2K4/IL6/LCK/APP/SOCS3,Tumor_suppressor,Reactome_2022
PI3K/AKT Signaling In Cancer R-HSA-2219528,24,105,19938,24/991,105/19938,0.22857142857142856,4.598644947383595,8.455434852656758,2.5055611855364626e-10,1.8728866947736557e-09,FGFR2/FOXO3/ERBB2/AKT2/CDKN1B/CDKN1A/PRR5/NR4A1/ESR1/AKT3/PIK3CA/ERBB4/NRG1/MTOR/KL/ESR2/KITLG/EGFR/PTEN/PIK3R3/FOXO1/LCK/FOXO6/AKT1,Tumor_suppressor,Reactome_2022
Oxidative Stress Induced Senescence R-HSA-2559580,14,91,19938,14/991,91/19938,0.15384615384615385,3.095241791508189,4.581460149514705,0.0001533464588878154,0.0003158937053088997,CDKN2A/MAP2K7/EZH2/E2F1/MAP2K4/CDKN2B/JUN/CBX6/H2BC21/MAPK14/MAP3K5/CBX4/MAPK8/TP53,Tumor_suppressor,Reactome_2022
Regulation Of PTEN Gene Transcription R-HSA-8943724,13,61,19938,13/991,61/19938,0.21311475409836064,4.28767100626954,5.881313832947781,7.421785918745227e-06,2.094366985289749e-05,SNAI1/EZH2/SNAI2/KDM1A/JUN/CBX6/PPARG/EGR1/PTEN/MTOR/CBX4/MTA3/TP53,Tumor_suppressor,Reactome_2022
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,15,102,19938,15/991,102/19938,0.14705882352941177,2.95868700658871,4.535598286257825,0.0001519672536764741,0.0003158937053088997,MAP3K1/MAP2K7/MAP2K4/NOD1/DUSP4/CASP8/HMGB1/MAPK8/PPP2R1B/JUN/APP/MAPK14/MYD88/TP53/TLR4,Tumor_suppressor,Reactome_2022
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,15,106,19938,15/991,106/19938,0.14150943396226415,2.8470384403023434,4.360558466306673,0.00023481488721042846,0.0004478876552347061,MAP3K1/MAP2K7/MAP2K4/NOD1/DUSP4/CASP8/HMGB1/MAPK8/PPP2R1B/JUN/APP/MAPK14/MYD88/TP53/TLR4,Tumor_suppressor,Reactome_2022
Signaling By ERBB2 R-HSA-1227986,13,49,19938,13/991,49/19938,0.2653061224489796,5.337712885355959,6.952626073841961,5.166827040788299e-07,1.835114431728258e-06,PTPN12/PRKCD/AKT3/PIK3CA/ERBB2/RHOA/EGFR/ERBB4/PTPN18/NRG1/AKT2/AKT1/CUL5,Tumor_suppressor,Reactome_2022
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,12,123,19938,12/991,123/19938,0.0975609756097561,1.9628362580295833,2.449652369046335,0.01945121932481895,0.025043444880704396,IGFBP5/CHRDL1/IGFBP2/STC2/SDC2/DMTF1/APOE/IL6/IGFBP7/GPC3/APP/MEN1,Tumor_suppressor,Reactome_2022
SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232,34,168,19938,34/991,168/19938,0.20238095238095238,4.071716880495892,9.14384792866623,1.9471565637771188e-12,2.111127642832034e-11,EP300/TPR/HNRNPK/HIPK2/MDC1/PCGF2/ESR1/SAFB/PMEPA1/MITF/TFAP2A/ZNF350/PPARG/UHRF2/ING3/VHL/NPM1/DNMT1/BRCA1/CTBP1/PARK7/TFAP2B/PML/CDKN2A/HIC1/TP53BP1/NR3C1/NR1H4/WRN/THRA/RARA/CBX4/THRB/TP53,Tumor_suppressor,Reactome_2022
Nuclear Receptor Transcription Pathway R-HSA-383280,12,53,19938,12/991,53/19938,0.22641509433962265,4.55526150448375,5.9271127895080085,8.574959307892219e-06,2.3870832667916175e-05,NR4A1/ESR1/NR3C1/NR1H4/NRBP1/ESRRB/RARA/THRA/PPARG/RARB/THRB/ESR2,Tumor_suppressor,Reactome_2022
G1/S Transition R-HSA-69206,15,129,19938,15/991,129/19938,0.11627906976744186,2.3394269354422357,3.4904314366556117,0.0018800197317229781,0.0028687708498883963,RBL2/AKT3/E2F1/CDKN1A/CDK2/CCNB1/PPP2R1B/SKP2/CCND1/CDKN1B/AKT2/RB1/AKT1/MYC/CDK1,Tumor_suppressor,Reactome_2022
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,10,77,19938,10/991,77/19938,0.12987012987012986,2.6128664473770424,3.242946009458867,0.004693520859745082,0.006808910543010471,CHEK1/TP53BP1/BRCA1/WRN/BRIP1/H2BC21/ATM/BARD1/CDK2/MDC1,Tumor_suppressor,Reactome_2022
Cellular Responses To Stress R-HSA-2262752,68,717,19938,68/991,717/19938,0.09483960948396095,1.9080848979729699,5.663625725298195,2.3785282617492642e-07,9.607388665104872e-07,MAP2K7/EP300/TPR/IDH1/CXCL8/CDKN2B/JUN/SYVN1/CBX6/GSTP1/AKT2/CDKN1B/CDKN1A/RPL37/PRDX1/ETS1/FBXL17/STAT3/AKT3/ATF3/SOD1/DNAJC2/HIF1A/GPX3/NPAS2/CCAR2/MAPK14/MTOR/CDK2/TXNIP/RPL5/RPLP2/TLR4/VHL/PRKCD/CLOCK/EZH2/HIGD1A/TBL1X/IGFBP7/NPRL2/H2BC21/ATM/SMARCD3/RB1/NOTCH1/AKT1/BMAL1/SIRT1/MYC/RPS27L/HSPA5/HMGA2/EGLN1/E2F1/VEGFA/CDKN2A/NR3C1/MAP2K4/BRIP1/IL6/SKP2/TRIM21/MAP3K5/CBX4/ETS2/MAPK8/TP53,Tumor_suppressor,Reactome_2022
Disease R-HSA-1643685,180,1723,19938,180/991,1723/19938,0.1044689495066744,2.101818279782113,10.942952859085665,1.3840410041220634e-22,4.751874114152417e-21,MAP2K7/ERBB2/STING1/HNRNPK/SPRED2/ERCC2/MUC1/SMAD3/CDKN1B/PRDX1/PTPN12/CAV1/STAT3/AKT3/HDAC9/PBRM1/PIK3CA/ITPR1/RNF5/ST6GALNAC3/EZH2/SDC2/EGFR/BECN1/PKN2/RB1/BCL2A1/DPEP1/SYK/CDKN2A/NF1/NR3C1/ACE2/ABL1/CYP19A1/TP53/ADAMTS1/AXIN1/FOXO3/EP300/CBL/DCN/NOTCH2/JUN/GPC3/FZD4/AKT2/RPL37/PRR5/CCR5/LRIG1/ESR1/DKK1/GNG2/DDX20/ZBP1/ERBB4/BLNK/MTOR/MTA3/RPL5/MYD88/GOLGA2/THBS1/KITLG/GSDME/WNT5A/JAK2/TUSC3/CASP8/ARID4A/CTBP1/CCND1/PTPN6/H2BC21/ATM/PTEN/CCND2/PML/PTGDR/E2F1/SND1/NOD1/WRN/NOTCH3/FOXO6/TJP1/BARD1/KDM1A/MAPK8/CFP/STAT1/FGFR2/ETV6/TPR/IDH1/CFTR/SYVN1/DKK2/STAT5A/GJA1/CXCR4/MAP3K11/RAP1A/KL/RPLP2/TNKS2/TLR4/VHL/NPM1/ISG15/DNMT1/CDKN1C/FZD7/ADAMTS15/BRCA1/YWHAG/BCL2L11/TRIM25/PPP2R1B/NEDD4L/ITGB1/BRCA2/BCL2L1/NOTCH1/GPC5/ADAMTS8/BRIP1/AKT1/KSR1/CUL5/MECP2/ARPC5/PALB2/ADAMTS9/PEBP1/CDKN1A/LRP6/NR4A1/PLK2/BRD4/NRG1/MAPK14/CDK2/TXNIP/PTK2/ESR2/PLCG2/CEBPD/TBL1X/FZD8/HMGB1/GPS2/PTHLH/SH3GL2/MSH6/MYC/GNG7/PIK3R3/RPS27L/FBXW7/SLC34A2/SEL1L/VEGFA/CASP1/COMT/ADAMTS18/SMAD2/FOXO1/PHB1/PARP4/VPS4B/MAP2K4/TSG101/IL6/SKP2/OGN/SMAD4/LCK/APP,Tumor_suppressor,Reactome_2022
Regulation Of TP53 Activity R-HSA-5633007,33,156,19938,33/991,156/19938,0.21153846153846154,4.255957463323759,9.336893971576938,1.1300873851422386e-12,1.2933222296627841e-11,EP300/BRD7/PPP1R13B/TP73/BANP/AKT2/HIPK2/PRR5/CDK1/USP7/AKT3/TP63/CHEK2/MAPK14/DYRK2/MTOR/CDK2/ING3/PIP4K2B/CHEK1/L3MBTL1/BRCA1/PPP2R1B/ATM/PML/CDKN2A/WRN/BRIP1/TP53INP1/STK11/BARD1/AKT1/TP53,Tumor_suppressor,Reactome_2022
Ub-specific Processing Proteases R-HSA-5689880,23,198,19938,23/991,198/19938,0.11616161616161616,2.337063877931688,4.324219004848047,0.00013761055138526455,0.00029224508850891234,CFTR/USP9X/SMAD3/USP4/USP44/USP7/HIF1A/USP13/TNKS2/BECN1/GATA3/H2BC21/PTEN/MYC/BIRC3/SMAD2/USP17L2/SKP2/SMAD4/CYLD/USP15/TP53/AXIN1,Tumor_suppressor,Reactome_2022
Programmed Cell Death R-HSA-5357801,35,208,19938,35/991,208/19938,0.16826923076923078,3.385420709462082,7.909146396601431,2.1330921106171388e-10,1.69006528764281e-09,GSN/PPP1R13B/CASP3/TP73/AKT2/STAT3/AKT3/TP63/IRF1/BAK1/BCL2/UNC5A/PTK2/TLR4/PRKCD/GSDME/YWHAG/BCL2L11/PKN2/CASP8/HMGB1/BCL2L1/STK26/RIPK3/BIRC3/CASP1/CDKN2A/E2F1/DSG2/BMF/TJP1/AKT1/DAPK1/MAPK8/TP53,Tumor_suppressor,Reactome_2022
Homology Directed Repair R-HSA-5693538,14,116,19938,14/991,116/19938,0.1206896551724138,2.42816381920039,3.5280098532279838,0.0018465912767796928,0.0028687708498883963,CHEK1/TP53BP1/BRCA1/ABL1/XRCC1/WRN/BRIP1/PALB2/H2BC21/ATM/BARD1/BRCA2/CDK2/MDC1,Tumor_suppressor,Reactome_2022
TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008,10,44,19938,10/991,44/19938,0.22727272727272727,4.572516282909825,5.425452960869056,4.655953336705598e-05,0.00011269151217427112,CASP1/NDRG1/TP63/PPP1R13B/TP53INP1/BNIP3L/TP53AIP1/TP73/ATM/TP53,Tumor_suppressor,Reactome_2022
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",18,106,19938,18/991,106/19938,0.16981132075471697,3.416446128362812,5.704837751877878,4.5031639637583225e-06,1.3252168236203063e-05,ESR1/PIP4K2B/FGFR2/KITLG/PIK3CA/EGFR/ERBB2/PIK3R3/IL1RL1/LCK/ERBB4/PPP2R1B/INSR/NRG1/AKT1/KL/MYD88/ESR2,Tumor_suppressor,Reactome_2022
Metabolism Of Proteins R-HSA-392499,136,1880,19938,136/991,1880/19938,0.07234042553191489,1.4554222040921483,4.745203097390126,4.2814698973466296e-06,1.2970335277255965e-05,TRIM13/EIF5A2/STC2/HNRNPK/MUC1/SMAD3/LARS1/USP44/SAFB/PMEPA1/STAT3/MITF/NPPA/KLF4/PPARG/RNF5/ST6GALNAC3/RAB26/FOXK1/FBXO32/SDC2/BECN1/PRKN/BIRC3/CDKN2A/FBXL16/IGFBP2/NR3C1/ACE2/USP15/TP53/ADAMTS1/AXIN1/IGFBP5/FOXK2/EP300/YY1/KBTBD7/GSN/GPC3/RPL37/HIPK2/USP4/ESR1/USP7/GNG2/CHRDL1/HIF1A/EIF3E/UHRF2/RPL5/ING3/GOLGA2/THBS1/TUSC3/IGFBP7/CTBP1/H2BC21/PTEN/TFAP2B/PML/TP53BP1/DMBT1/NR1H4/NOD1/WRN/RNF144A/BARD1/CYLD/FBXO4/CFP/ZBTB16/TPR/TGFBI/CFTR/SYVN1/MDC1/MEN1/PCGF2/CDK1/TFAP2A/APOE/ZNF350/USP13/RPLP2/TNKS2/VHL/NPM1/TRIM25/DNMT1/ADAMTS15/BRCA1/PARK7/GATA3/RNF20/ADAMTS8/WDTC1/USP17L2/THRA/COL7A1/CBX4/SOCS2/THRB/CUL5/FBXO31/DMTF1/ARSA/USP9X/OTUD3/ARL2/ADAMTS9/RAB1B/RHOA/RAB11A/SENP2/DPH1/PRKDC/SIAH1/MYC/GNG7/RPS27L/FBXW7/SLC34A2/RAB25/SEL1L/HIC1/ADAMTS18/SMAD2/IL6/SKP2/RARA/SMAD4/UCHL1/APP/UBA6/SOCS3,Tumor_suppressor,Reactome_2022
Circadian Clock R-HSA-400253,15,66,19938,15/991,66/19938,0.22727272727272727,4.572516282909825,6.648472849317416,6.21678023883106e-07,2.134427881998664e-06,SIRT1/CLOCK/NR3C1/EP300/TBL1X/HIF1A/NPAS2/KLF15/BHLHE41/SERPINE1/SMARCD3/PER2/BMAL1/NFIL3/PER1,Tumor_suppressor,Reactome_2022
Signaling By Nuclear Receptors R-HSA-9006931,42,258,19938,42/991,258/19938,0.16279069767441862,3.2751977096191305,8.412265129736475,1.0158681548393475e-11,9.512219995313891e-11,MYB/EP300/FOXO3/YY1/KDM4B/KDM3A/JUN/AKT2/CDKN1B/ARL4C/CAV1/ESR1/AGO2/PMEPA1/AKT3/GNG2/PIK3CA/APOE/ERBB4/BCL2/CBFB/PTK2/KDM4A/ESR2/EGFR/TBL1X/GPS2/CCND1/GATA3/H2BC21/FOXA1/MYC/RARB/GNG7/PIK3R3/RUNX1/RARA/USF2/TFF1/KDM1A/AKT1/AXIN1,Tumor_suppressor,Reactome_2022
Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,14,103,19938,14/991,103/19938,0.13592233009708737,2.734631097351895,4.036511014995282,0.000569088735916207,0.0009769356633228222,MAP2K7/MAP2K4/NOD1/DUSP4/CASP8/HMGB1/PPP2R1B/JUN/APP/MAPK14/RIPK3/MAPK8/TP53/BIRC3,Tumor_suppressor,Reactome_2022
MyD88-independent TLR4 Cascade R-HSA-166166,15,107,19938,15/991,107/19938,0.14018691588785046,2.8204306044116674,4.318075323419583,0.0002607815457579449,0.000492853196570061,MAP2K7/MAP2K4/NOD1/DUSP4/CASP8/HMGB1/PPP2R1B/TLR4/JUN/APP/MAPK14/RIPK3/MAPK8/TP53/BIRC3,Tumor_suppressor,Reactome_2022
RHO GTPase Effectors R-HSA-195258,23,267,19938,23/991,267/19938,0.08614232209737828,1.7331035499268699,2.758063355350148,0.0075239213689987,0.010689157255267118,ZWINT/ARPC5/PLK1/CFTR/CDKN1B/MEN1/RHOA/MAPK14/RHOB/PTK2/PRKCD/ITGB3BP/YWHAG/PKN2/PPP2R1B/ITGB1/H2BC21/ABL1/BUB1/KDM1A/NF2/IQGAP2/CLIP1,Tumor_suppressor,Reactome_2022
Generic Transcription Pathway R-HSA-212436,152,1184,19938,152/991,1184/19938,0.12837837837837837,2.582853792238252,12.842991659965193,4.301019414599307e-28,4.430049997037286e-26,TWIST1/ERBB2/PPP1R13B/ERCC2/BANP/CDKN1B/SMAD3/PRDX1/CAV1/AKT3/HDAC9/PBRM1/NPPA/KLF4/PPARG/DYRK2/SERPINE1/EZH2/FBXO32/EGFR/ESRRB/RB1/SMARCD3/RUNX1/OPRM1/CDKN2A/NR3C1/ABL1/TRIM33/KMT2A/TP53/AXIN1/RGCC/FOXO3/EP300/YY1/BRD7/MYB/CCNB1/NOTCH2/JUN/TP73/WWP1/AKT2/HIPK2/PRR5/ESR1/USP7/PINK1/CDK12/MTOR/CBFB/ING3/RBL2/THBS1/L3MBTL1/PTPN1/CCND1/H2BC21/ATM/PTEN/TFAP2B/CCND2/FOXP3/PML/LIFR/E2F1/ZNF750/NR1H4/ITGA5/WRN/NOTCH3/RYBP/FOXO6/STK11/TJP1/BARD1/DDIT4/ZNF471/STAT1/CDKN2B/CBX6/MDC1/MEN1/PCGF2/CDK1/AGO2/ITCH/TFAP2A/NDRG1/APOE/TP63/ZNF350/CCN2/WWOX/NPM1/CHEK1/ARID1B/BRCA1/YWHAG/BCL2L11/RUNX3/PPP2R1B/NEDD4L/GATA3/TP53AIP1/NOTCH1/YAP1/SIRT3/BRIP1/KMT2C/THRA/CBX4/AKT1/ZNF668/THRB/MECP2/SMARCA4/USP9X/LEF1/BNIP3L/CDKN1A/PPM1A/SOX2/NR4A1/PLK2/NRBP1/PAX5/CHEK2/MAPK14/CDK2/TXNIP/ESR2/ARID1A/PIP4K2B/TBL1X/GPS2/MYC/SIRT1/RARB/FBXW7/CASP1/ZFHX3/VEGFA/SMAD2/FOXO1/IL6/SKP2/RARA/SMAD4/TP53INP1/SOCS3,Tumor_suppressor,Reactome_2022
Signaling By TGFB Family Members R-HSA-9006936,22,119,19938,22/991,119/19938,0.18487394957983194,3.7194922368543786,6.804824662688052,8.591409196516895e-08,3.892866542454938e-07,STAT1/EP300/CBL/USP9X/CDKN2B/SMAD3/PPM1A/MEN1/CHRDL1/PMEPA1/RHOA/SERPINE1/GDF2/ACVR1C/NEDD4L/ITGB1/MYC/SMAD2/SMAD4/TRIM33/USP15/ITGA8,Tumor_suppressor,Reactome_2022
Axon Guidance R-HSA-422475,42,519,19938,42/991,519/19938,0.08092485549132948,1.6281329654754058,3.316029142834145,0.0013579052560388424,0.0021853787714375124,ARPC5/SEMA3A/PPP3CB/ERBB2/ALCAM/PTPRA/DNM3/SLIT2/RPL37/DOK1/EPHB4/CXCR4/ARHGEF12/PIK3CA/RHOA/MAPK14/EZR/NUMB/UNC5A/RHOB/RPL5/PTK2/RPLP2/SDC2/EGFR/DOK2/EPHB6/PKN2/ROBO3/RPS6KA6/ROBO1/SH3GL2/ITGB1/SIAH1/PIK3R3/RPS27L/ITGA5/ABL1/RDX/DOK6/MAPK8/CHL1,Tumor_suppressor,Reactome_2022
Innate Immune System R-HSA-168249,75,1022,19938,75/991,1022/19938,0.07338551859099804,1.4764485062233288,3.57621210615855,0.0004572514018233452,0.0008050751177402489,NFATC3/MAP2K7/ARPC5/PPP3CB/TRIM32/EP300/STING1/ARSA/TMC6/RELB/GSN/IDH1/PA2G4/SOCS1/CCL22/JUN/DNM3/GSTP1/S100A7/MUC1/MMP8/CFP/STAT6/UBA7/ITCH/PIK3CA/RHOA/ZBP1/CD44/ITPR1/RAP1A/REG3A/BCL2/MAPK14/PTPRJ/PRKDC/TXNIP/PTK2/MYD88/TLR4/PLCG2/FRK/PRKCD/ISG15/DLC1/TRIM25/GSDME/PKN2/CASP8/HMGB1/PPP2R1B/CEACAM1/PTPN6/BCL2L1/PADI2/TIMP2/BIRC3/RIPK3/SYK/MAP3K1/CASP1/MAP2K4/DUSP4/NOD1/ABL1/LCK/TRIM21/IGF2R/LGMN/APP/CYLD/NF2/IQGAP2/MAPK8/TP53,Tumor_suppressor,Reactome_2022
Diseases Of Glycosylation R-HSA-3781865,16,142,19938,16/991,142/19938,0.11267605633802817,2.2669376501186735,3.4650315728110526,0.0018765928359110796,0.0028687708498883963,THBS1/ADAMTS18/SDC2/ADAMTS15/NOTCH3/DCN/OGN/NOTCH2/GPC3/ADAMTS9/MUC1/NOTCH1/GPC5/CFP/ADAMTS1/ADAMTS8,Tumor_suppressor,Reactome_2022
G2/M DNA Damage Checkpoint R-HSA-69473,14,74,19938,14/991,74/19938,0.1891891891891892,3.80631085171953,5.531141722039562,1.4345787943041025e-05,3.888463574034804e-05,CHEK1/TP53BP1/CCNB1/YWHAG/BRCA1/WRN/BRIP1/CHEK2/H2BC21/ATM/BARD1/MDC1/TP53/CDK1,Tumor_suppressor,Reactome_2022
PTEN Regulation R-HSA-6807070,23,139,19938,23/991,139/19938,0.16546762589928057,3.329055020363124,6.301762400010065,3.5880396220712437e-07,1.343883931175775e-06,OTUD3/JUN/CBX6/EGR1/AKT2/AGO2/USP7/AKT3/PPARG/USP13/MTOR/MTA3/TNKS2/FRK/SNAI1/EZH2/AKT1/PTEN/PML/SNAI2/KDM1A/CBX4/TP53,Tumor_suppressor,Reactome_2022
Signaling By NTRKs R-HSA-166520,12,132,19938,12/991,132/19938,0.09090909090909091,1.82900651316393,2.18546081974565,0.031645231671928696,0.039035435475552764,STAT3/EP300/PIK3CA/RHOA/DUSP4/ID4/PPP2R1B/SH3GL2/RAP1A/DNM3/EGR1/MAPK14,Tumor_suppressor,Reactome_2022
FOXO-mediated Transcription R-HSA-9614085,24,64,19938,24/991,64/19938,0.375,7.54465186680121,11.993070819374564,1.4717633751768416e-15,3.3687028365158814e-14,FOXO3/EP300/AKT2/CDKN1B/CDKN1A/SMAD3/CAV1/AKT3/PINK1/KLF4/TXNIP/RBL2/FBXO32/YWHAG/BCL2L11/SIRT1/NR3C1/SMAD2/FOXO1/SIRT3/FOXO6/SMAD4/STK11/AKT1,Tumor_suppressor,Reactome_2022
