Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:9007,PIWIL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:89,ACADM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8875,PFKFB4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8821,PDZK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8729,PCNA,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8013,HMGN5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7859,NMU,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7782,NFE2L2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:77,ABL2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7679,NDRG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7667,NCL,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7406,MT2A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7199,MOS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7059,MGMT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:7027,MERTK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6974,MDM4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6943,MCL1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6855,MAP3K3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6844,MAP2K4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6770,SMAD4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6666,LOXL2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6551,LEF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6381,KMO,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6190,JAK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6137,ITGA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6128,IRS4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:6040,ILK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5981,IL17A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:593,BIRC5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5464,IGF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5360,ID1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5318,TNC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5181,HRG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5112,HOXB13,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5031,HNRNPA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:5012,HMMR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4983,HMGB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:49576,IQANK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4933,HLA-C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4923,HK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4913,HIP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4854,HDAC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4853,HDAC2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4601,GRN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4593,GRM1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4566,GRB2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4485,GPER1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4319,GLI3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4243,GFRA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4128,GALNT6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4053,ISG15,Oncogene,DOID:1612,breast cancer,Breast
HGNC:4037,FYN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3955,FRK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:382,AKR1B10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3809,FOXF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3802,FOXD1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3708,VEGFD,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3691,FGFR4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3685,FGF7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3560,FABP5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3557,FABP3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3520,EYA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3495,ETV6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3446,ERG,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3386,EPHA2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3385,EPHA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3367,ENTPD5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3334,EMP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3332,MARK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:33267,CT45A1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3320,ELF5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3277,EIF3E,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3238,EGR1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:3120,E2F6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30834,TRIM59,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30500,PRRT2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30297,RCC2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30288,DTL,Oncogene,DOID:1612,breast cancer,Breast
HGNC:30092,NAMPT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2976,DNMT1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29647,MAGI3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29570,GLS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29484,TET1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29106,DDHD2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:29079,KDM1A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:28719,HAUS3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2847,DGCR8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2700,DCLK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2654,CCN1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26465,YTHDF3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26386,PAQR4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:26066,TUG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2603,CYP26A1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2561,CXCR4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:25009,UBE2T,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2500,CCN2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24814,FOXO6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2475,CST3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2473,CST1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24717,PTCD3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24280,PHF20L1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:24224,CDK12,Oncogene,DOID:1612,breast cancer,Breast
HGNC:23826,CERS6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:23690,GSDMB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:23357,MCTS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:22949,DEPDC1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2232,COPB2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:2185,COL10A1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:21749,COPS6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:21535,GTPBP4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:21348,CENPU,Oncogene,DOID:1612,breast cancer,Breast
HGNC:21224,ZUP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:21151,RNF126,Oncogene,DOID:1612,breast cancer,Breast
HGNC:20996,ASF1B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:20866,RSPO3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:20815,KDM3A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:20672,PHF8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:20300,OIP5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:19985,SUB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:19950,RDM1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:19297,TNK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1925,CHEK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18420,SETD2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18294,ALG1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18282,PBK,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18277,SEC61G,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18241,PRMT6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:18235,EPN3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1818,CEACAM6,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1786,CDKN1C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1773,CDK4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1726,CDC25B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1725,CDC25A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:17083,RRS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:17029,ECD,Oncogene,DOID:1612,breast cancer,Breast
HGNC:17016,KAT7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16997,MLLT11,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16889,PSMD14,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16864,DLGAP5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16857,KLF16,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1664,SCARB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16627,CHEK2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16384,TRIM28,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16380,TRIM32,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16369,PARK7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:16059,PAK4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15986,LIN28A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15979,TP63,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15962,CBX8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15916,PAK5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15867,YTHDF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1583,CCND2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1579,CCNB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15783,ARHGAP11A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15533,SPRY4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1552,CBX2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:15513,SMYD3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:14938,PIGT,Oncogene,DOID:1612,breast cancer,Breast
HGNC:14607,TINCR,Oncogene,DOID:1612,breast cancer,Breast
HGNC:14458,GAB2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:13575,BRD4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:13387,NEK8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:13209,ARHGEF5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:13108,MZF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12841,YES1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12775,WNT10B,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12736,WIPF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12608,USP10,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12557,UHRF2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12496,UBE3A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12034,TRAF4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:12013,TPM4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11989,TOP2A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11920,FAS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11892,TNF,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11875,TMPO,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11850,TLR4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11813,TIMELESS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11786,THBS2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11757,TFF3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11641,TCF7L2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11569,TARBP2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11529,EPCAM,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11524,TACC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11447,STYX,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11391,AURKC,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11389,STK11,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11255,SPP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11205,SP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11204,SOX9,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11198,SOX12,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1119,BST2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11180,SOD2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11100,SMARCA4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:11033,SLC4A7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10894,PRMT5,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10887,SIX1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10810,SGK1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10768,SF3B1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10725,SEMA3C,Oncogene,DOID:1612,breast cancer,Breast
HGNC:1071,BMP4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10672,CXCL12,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10618,CCL2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10494,S100A4,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10447,RRAS,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10382,RPN2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:10011,RHEB,Oncogene,DOID:1612,breast cancer,Breast
HGNC:8910,PGR,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:7553,MYC,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:3430,ERBB2,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:1579,CCNB1,Oncogene,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:8910,PGR,Oncogene,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:7553,MYC,Oncogene,DOID:8029,sporadic breast cancer,Breast
HGNC:7010,MEN1,Oncogene,DOID:8029,sporadic breast cancer,Breast
HGNC:11998,TP53,Oncogene,DOID:8029,sporadic breast cancer,Breast
HGNC:11796,THRA,Oncogene,DOID:8029,sporadic breast cancer,Breast
HGNC:6973,MDM2,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:2976,DNMT1,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:2554,CUL4A,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:1787,CDKN2A,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:16262,YAP1,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:11362,STAT1,Oncogene,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:7545,MYB,Oncogene,DOID:4922,breast secretory carcinoma,Breast
HGNC:16259,MAML2,Oncogene,DOID:4922,breast secretory carcinoma,Breast
HGNC:998,BCL3,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:992,BCL2L1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9642,PTPN1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9611,PTK2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9591,PTGDR,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9588,PTEN,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9446,PRLR,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9445,PRL,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9277,PPM1D,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:914,B2M,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:8949,SERPINB5,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:8910,PGR,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:8044,NUCB2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7989,NRAS,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7881,NOTCH1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7859,NMU,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7794,NFKB1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7670,NCOA3,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7559,MYCN,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7545,MYB,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:7029,MET,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6973,MDM2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6940,MCF2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6846,MAP2K6,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:682,ARHGEF2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6407,KRAS,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6348,KLF4,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6342,KIT,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6204,JUN,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:6059,IDO1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:593,BIRC5,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:590,BIRC2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:5417,IFNA1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:5224,HSF1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:5099,HOXA1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:4913,HIP1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:4172,GATA3,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:391,AKT1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3796,FOS,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3686,FGF8,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3666,FGF10,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3594,FASN,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3495,ETV6,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3488,ETS1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:348,AHR,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3467,ESR1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:3113,E2F1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:30142,GDF15,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:28611,RICTOR,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:2603,CYP26A1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:2514,CTNNB1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:24902,DEPDC1B,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:2434,CSF2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:24291,CHPF,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:1925,CHEK1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:18838,PPP1R13L,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:18078,ZBTB7A,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:18071,EMSY,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:18015,IL17RB,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:17955,LAMTOR5,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:1787,CDKN2A,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:1773,CDK4,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:16262,YAP1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:15962,CBX8,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:15513,SMYD3,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:1527,CAV1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:15018,OR2T6,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:14660,EGLN2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:13221,BCL11A,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:132,ACTB,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:12787,WNT7B,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:12625,USP28,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:12036,TRAF6,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11920,FAS,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11796,THRA,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11523,TACC2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:115,ACLY,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11491,SYK,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11280,SQSTM1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11255,SPP1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11219,SPARC,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11205,SP1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11180,SOD2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11094,SNAI2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:11033,SLC4A7,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:10901,SKP2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:10723,SEMA3A,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:1066,BMI1,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:10061,RNF2,Oncogene,DOID:3459,breast carcinoma,Breast
HGNC:9967,RET,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:7579,MYH9,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:6407,KRAS,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:6204,JUN,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:4893,HGF,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:3468,ESR2,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:1582,CCND1,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:12774,WNT1,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:11200,SOX4,Oncogene,DOID:3458,breast adenocarcinoma,Breast
HGNC:7794,NFKB1,Oncogene,DOID:3457,invasive lobular carcinoma,Breast
HGNC:6342,KIT,Oncogene,DOID:3016,breast malignant phyllodes tumor,Breast
HGNC:9967,RET,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:990,BCL2,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:9588,PTEN,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:9486,PRSS3,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:8910,PGR,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:8763,PDCD4,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:7406,MT2A,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:6974,MDM4,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:593,BIRC5,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:3113,E2F1,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:24521,HERC4,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:1762,CDH3,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:1748,CDH1,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:12930,ZBTB16,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:12767,NSD3,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:11998,TP53,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:11892,TNF,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:11822,TIMP3,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:11345,RECK,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:11269,SPRY1,Oncogene,DOID:3008,invasive ductal carcinoma,Breast
HGNC:992,BCL2L1,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:7881,NOTCH1,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:3778,FN1,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:3594,FASN,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:17847,STK38,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:11896,TNFAIP3,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:11191,SOX11,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:10541,SATB1,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:10261,ROS1,Oncogene,DOID:3007,breast ductal carcinoma,Breast
HGNC:7553,MYC,Oncogene,DOID:1614,male breast cancer,Breast
HGNC:644,AR,Oncogene,DOID:1614,male breast cancer,Breast
HGNC:6407,KRAS,Oncogene,DOID:1614,male breast cancer,Breast
HGNC:11998,TP53,Oncogene,DOID:1614,male breast cancer,Breast
HGNC:9984,RFX3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9971,RFC3,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9958,REN,Oncogene,DOID:1612,breast cancer,Breast
HGNC:995,BCL2L2,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9919,RBP1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9904,RBM7,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9891,RBBP8,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9886,KDM5A,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9884,RB1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9882,RASSF1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9871,RASA1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9870,RARS1,Oncogene,DOID:1612,breast cancer,Breast
HGNC:9869,PLAAT4,Oncogene,DOID:1612,breast cancer,Breast
