Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:15860,PRPF6,Driver,DOID:1612,breast cancer,Breast
HGNC:15719,OBSCN,Driver,DOID:1612,breast cancer,Breast
HGNC:15582,MUC16,Driver,DOID:1612,breast cancer,Breast
HGNC:1552,CBX2,Driver,DOID:1612,breast cancer,Breast
HGNC:15446,PRPF31,Driver,DOID:1612,breast cancer,Breast
HGNC:1509,CASP8,Driver,DOID:1612,breast cancer,Breast
HGNC:14458,GAB2,Driver,DOID:1612,breast cancer,Breast
HGNC:14333,BAALC,Driver,DOID:1612,breast cancer,Breast
HGNC:14298,LPAR3,Driver,DOID:1612,breast cancer,Breast
HGNC:14107,PMEPA1,Driver,DOID:1612,breast cancer,Breast
HGNC:14082,ANLN,Driver,DOID:1612,breast cancer,Breast
HGNC:14077,NGB,Driver,DOID:1612,breast cancer,Breast
HGNC:1383,CA9,Driver,DOID:1612,breast cancer,Breast
HGNC:13726,KMT2C,Driver,DOID:1612,breast cancer,Breast
HGNC:13634,MAL2,Driver,DOID:1612,breast cancer,Breast
HGNC:13575,BRD4,Driver,DOID:1612,breast cancer,Breast
HGNC:13538,MARK4,Driver,DOID:1612,breast cancer,Breast
HGNC:13429,RLIM,Driver,DOID:1612,breast cancer,Breast
HGNC:13388,BEX3,Driver,DOID:1612,breast cancer,Breast
HGNC:1338,C5AR1,Driver,DOID:1612,breast cancer,Breast
HGNC:13326,HUNK,Driver,DOID:1612,breast cancer,Breast
HGNC:13177,IKZF2,Driver,DOID:1612,breast cancer,Breast
HGNC:1316,EML4,Driver,DOID:1612,breast cancer,Breast
HGNC:13013,KAT6A,Driver,DOID:1612,breast cancer,Breast
HGNC:13009,ZNF217,Driver,DOID:1612,breast cancer,Breast
HGNC:12833,XRCC5,Driver,DOID:1612,breast cancer,Breast
HGNC:12799,WWOX,Driver,DOID:1612,breast cancer,Breast
HGNC:12784,WNT5A,Driver,DOID:1612,breast cancer,Breast
HGNC:12776,WNT11,Driver,DOID:1612,breast cancer,Breast
HGNC:12767,NSD3,Driver,DOID:1612,breast cancer,Breast
HGNC:12734,WASF3,Driver,DOID:1612,breast cancer,Breast
HGNC:12692,VIM,Driver,DOID:1612,breast cancer,Breast
HGNC:12691,EZR,Driver,DOID:1612,breast cancer,Breast
HGNC:12513,UCHL1,Driver,DOID:1612,breast cancer,Breast
HGNC:12437,TXNRD1,Driver,DOID:1612,breast cancer,Breast
HGNC:12428,TWIST1,Driver,DOID:1612,breast cancer,Breast
HGNC:12401,TTK,Driver,DOID:1612,breast cancer,Breast
HGNC:12337,TRPC5,Driver,DOID:1612,breast cancer,Breast
HGNC:12311,TRIP6,Driver,DOID:1612,breast cancer,Breast
HGNC:12036,TRAF6,Driver,DOID:1612,breast cancer,Breast
HGNC:12032,TRAF2,Driver,DOID:1612,breast cancer,Breast
HGNC:11989,TOP2A,Driver,DOID:1612,breast cancer,Breast
HGNC:11909,TNFRSF11B,Driver,DOID:1612,breast cancer,Breast
HGNC:11892,TNF,Driver,DOID:1612,breast cancer,Breast
HGNC:11849,TLR3,Driver,DOID:1612,breast cancer,Breast
HGNC:11834,TKT,Driver,DOID:1612,breast cancer,Breast
HGNC:11812,TRIM24,Driver,DOID:1612,breast cancer,Breast
HGNC:11805,TIAM1,Driver,DOID:1612,breast cancer,Breast
HGNC:11785,THBS1,Driver,DOID:1612,breast cancer,Breast
HGNC:11773,TGFBR2,Driver,DOID:1612,breast cancer,Breast
HGNC:11748,TFCP2,Driver,DOID:1612,breast cancer,Breast
HGNC:11655,TCP1,Driver,DOID:1612,breast cancer,Breast
HGNC:11633,TCF3,Driver,DOID:1612,breast cancer,Breast
HGNC:11569,TARBP2,Driver,DOID:1612,breast cancer,Breast
HGNC:11542,TAF9,Driver,DOID:1612,breast cancer,Breast
HGNC:11397,PLK4,Driver,DOID:1612,breast cancer,Breast
HGNC:11389,STK11,Driver,DOID:1612,breast cancer,Breast
HGNC:11386,STIM1,Driver,DOID:1612,breast cancer,Breast
HGNC:11362,STAT1,Driver,DOID:1612,breast cancer,Breast
HGNC:11354,STAG1,Driver,DOID:1612,breast cancer,Breast
HGNC:11276,SPTBN2,Driver,DOID:1612,breast cancer,Breast
HGNC:11244,SPINK1,Driver,DOID:1612,breast cancer,Breast
HGNC:11219,SPARC,Driver,DOID:1612,breast cancer,Breast
HGNC:11217,SPAM1,Driver,DOID:1612,breast cancer,Breast
HGNC:11190,SOX10,Driver,DOID:1612,breast cancer,Breast
HGNC:11185,SORL1,Driver,DOID:1612,breast cancer,Breast
HGNC:1116,BSG,Driver,DOID:1612,breast cancer,Breast
HGNC:11110,ARID1A,Driver,DOID:1612,breast cancer,Breast
HGNC:11104,SMARCC1,Driver,DOID:1612,breast cancer,Breast
HGNC:1108,ZFP36L2,Driver,DOID:1612,breast cancer,Breast
HGNC:11075,NHERF1,Driver,DOID:1612,breast cancer,Breast
HGNC:11071,SLC9A1,Driver,DOID:1612,breast cancer,Breast
HGNC:1107,ZFP36L1,Driver,DOID:1612,breast cancer,Breast
HGNC:1097,BRAF,Driver,DOID:1612,breast cancer,Breast
HGNC:10943,SLC1A5,Driver,DOID:1612,breast cancer,Breast
HGNC:10894,PRMT5,Driver,DOID:1612,breast cancer,Breast
HGNC:10887,SIX1,Driver,DOID:1612,breast cancer,Breast
HGNC:10854,SHOX2,Driver,DOID:1612,breast cancer,Breast
HGNC:10768,SF3B1,Driver,DOID:1612,breast cancer,Breast
HGNC:10741,SEMA7A,Driver,DOID:1612,breast cancer,Breast
HGNC:10723,SEMA3A,Driver,DOID:1612,breast cancer,Breast
HGNC:10642,CXCL5,Driver,DOID:1612,breast cancer,Breast
HGNC:10635,CCL8,Driver,DOID:1612,breast cancer,Breast
HGNC:10626,CCL27,Driver,DOID:1612,breast cancer,Breast
HGNC:10619,CCL20,Driver,DOID:1612,breast cancer,Breast
HGNC:10582,SCN10A,Driver,DOID:1612,breast cancer,Breast
HGNC:1051,BIK,Driver,DOID:1612,breast cancer,Breast
HGNC:10496,S100A6,Driver,DOID:1612,breast cancer,Breast
HGNC:10472,RUNX2,Driver,DOID:1612,breast cancer,Breast
HGNC:10261,ROS1,Driver,DOID:1612,breast cancer,Breast
HGNC:1008,BCL9,Driver,DOID:1612,breast cancer,Breast
HGNC:8033,NTRK3,Driver,DOID:0080808,mammary analogue secretory carcinoma,Breast
HGNC:3800,FOXC1,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:3430,ERBB2,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:25883,ZNF703,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:18238,RAB25,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:16856,ESPL1,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:10452,RRM2,Driver,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:8975,PIK3CA,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:7553,MYC,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:7534,MXI1,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:4172,GATA3,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:3691,FGFR4,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:10626,CCL27,Driver,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:3430,ERBB2,Driver,DOID:0060076,estrogen-receptor negative breast cancer,Breast
