Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:28279,TNFAIP8L1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2730,DDR1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2662,DAB2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:26259,ZC3H12A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:26066,TUG1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:25964,RETREG1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2561,CXCR4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2556,CUL5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2550,CELF2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:24912,LARP7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:24771,C3orf62,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:24682,FLVCR1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:24554,PAMR1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23847,ZBTB4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23696,TIPARP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23537,DHTKD1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23480,FOXK1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23330,ZNF276,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2320,CPNE7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:23023,SAMD4A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:21643,TSPAN13,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:21231,DACT2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:2082,CLOCK,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:20738,SYVN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:20455,CHFR,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:20368,ZC3H13,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:19859,TC2N,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1939,CHL1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:19383,SOCS1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1928,FOXN3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:189,ADAM11,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18738,RHOBTB1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18704,NAA10,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18384,SCGB3A1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18368,PADI4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18341,PADI2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18316,ZNF366,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1814,CEACAM1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:18073,ARMCX1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17885,STEAP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17360,LRIG1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17294,DAB2IP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1729,CDK11B,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17257,SPDEF,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17098,DICER1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17034,TUSC2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:17004,WWP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1681,CD44,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:16731,FBXO32,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:16505,CYGB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:16390,NOD1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:16290,TRIM33,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:15935,ZHX3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1556,CBX6,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1541,CBL,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1539,CBFB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:14654,PARVG,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:14620,TES,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:13875,FOXP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:13606,KDM2A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:13404,PCDH10,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1337,KDM3B,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:13299,LGR4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12791,WRN,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12680,VEGFA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12557,UHRF2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12471,UBA7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12011,TPM2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:12003,TP73,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11973,TNS1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11972,TOX3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11821,TIMP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11810,KLF10,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11771,TGFBI,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11642,ZEB1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11634,TCF4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11632,TCF21,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11529,EPCAM,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11408,STK4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11366,STAT5A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11255,SPP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11128,SNAI1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11100,SMARCA4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:11094,SNAI2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10690,CAVIN2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10526,SALL2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10521,SAG,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10520,SAFB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10497,S100A7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10263,RP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:10249,ROBO1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:1002,BCL6B,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9874,RASAL2,Tumor_Suppressor,DOID:0080674,luminal breast carcinoma B,Breast
HGNC:14929,SIRT1,Tumor_Suppressor,DOID:0060548,luminal breast carcinoma A,Breast
HGNC:583,APC,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:18756,RHOBTB2,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:1787,CDKN2A,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:1748,CDH1,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:15971,TSG101,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:12556,UHRF1,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:11796,THRA,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:1034,BECN1,Tumor_Suppressor,DOID:8029,sporadic breast cancer,Breast
HGNC:7773,NF2,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:7413,MTAP,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:7329,MSH6,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:18150,MYO18B,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:1748,CDH1,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:10776,SFRP1,Tumor_Suppressor,DOID:7474,malignant pleural mesothelioma,Breast
HGNC:9884,RB1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:8949,SERPINB5,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:8619,PAX5,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:7881,NOTCH1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:7849,NME1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:7132,KMT2A,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:6850,MAP3K11,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:6658,VWA5A,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:6358,KLK10,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:6347,KLF2,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:6116,IRF1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:5044,HNRNPK,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:4909,HIC1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:4620,GSN,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:4284,GJB2,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:4274,GJA1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:3113,E2F1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:28135,TCHP,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:2705,DCN,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:2594,CYP19A1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:2478,CST6,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:24771,C3orf62,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:21427,TMEM8B,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:20606,IFT88,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:1925,CHEK1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:1785,CDKN1B,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:1750,CDH11,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:17262,BRMS1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:16617,BHLHE41,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:16305,ADAMTS15,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:15831,SSBP2,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:1537,CBFA2T3,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:13723,CTCF,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:12784,WNT5A,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:12771,CCN6,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:12687,VHL,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:11810,KLF10,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:11785,THBS1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:11346,IL24,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:11075,NHERF1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:1100,BRCA1,Tumor_Suppressor,DOID:3459,breast carcinoma,Breast
HGNC:8933,PHLDA1,Tumor_Suppressor,DOID:3458,breast adenocarcinoma,Breast
HGNC:7777,NFATC3,Tumor_Suppressor,DOID:3458,breast adenocarcinoma,Breast
HGNC:8949,SERPINB5,Tumor_Suppressor,DOID:3457,invasive lobular carcinoma,Breast
HGNC:3823,FOXP1,Tumor_Suppressor,DOID:3457,invasive lobular carcinoma,Breast
HGNC:15478,ADAM33,Tumor_Suppressor,DOID:3457,invasive lobular carcinoma,Breast
HGNC:3070,DUSP4,Tumor_Suppressor,DOID:3008,invasive ductal carcinoma,Breast
HGNC:1748,CDH1,Tumor_Suppressor,DOID:3008,invasive ductal carcinoma,Breast
HGNC:13192,DNAJC2,Tumor_Suppressor,DOID:3008,invasive ductal carcinoma,Breast
HGNC:23025,KLF14,Tumor_Suppressor,DOID:3007,breast ductal carcinoma,Breast
HGNC:16952,TXNIP,Tumor_Suppressor,DOID:3007,breast ductal carcinoma,Breast
HGNC:11998,TP53,Tumor_Suppressor,DOID:3007,breast ductal carcinoma,Breast
HGNC:9998,RGS2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:998,BCL3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9976,TRIM13,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9956,RELB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9950,RECQL5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9944,RDX,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:994,BCL2L11,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:992,BCL2L1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9912,RBMY1A1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9910,RBMX,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:991,BCL2A1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:990,BCL2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9894,RBL2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9885,ARID4A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9855,RAP1A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9801,RAC1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9760,RAB11A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9674,PTPRK,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9670,PTPRF,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9668,PTPRD,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9664,PTPRA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9657,PTPN5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9650,PTPN2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9649,PTPN18,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9642,PTPN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9618,PTK7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9611,PTK2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9607,PTHLH,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9491,PRSS8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:949,BAK1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9476,HTRA1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9472,LGMN,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9459,PROX1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9413,PRKDC,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9406,PKN2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9399,PRKCD,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9347,PRDM2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9343,PRCC,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9315,PPP3CB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9303,PPP2R1B,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9295,PPP1R7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9275,PPM1A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9236,PPARG,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9221,POU5F1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9186,POLQ,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:9066,PLCG2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:903,AXIN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8998,PIP4K2B,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8988,PIN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8981,PIK3R3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8975,PIK3CA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8956,INPP5J,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8933,PHLDA1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8845,PER1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8826,PEG3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8824,SERPINF1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8764,PDCD5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8727,PCM1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8714,PCDHGB7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8647,PCBP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8630,PEBP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8619,PAX5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8601,REG3A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8583,SERPINE1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8550,PA2G4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8156,OPRM1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8111,OSR1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8086,OAS1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:8013,HMGN5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7997,NRG1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7993,NRBP1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7967,NR1H4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7939,NPPA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7910,NPM1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7899,NPDC1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7860,NNAT,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:785,ATF3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7849,NME1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:783,ATF1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7821,NID1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7787,NFIL3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7783,NFE2L3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7778,NFATC4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7739,NEFL,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7733,NEDD9,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7728,NEDD4L,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7611,MYOD1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:76,ABL1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7562,MYD88,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7546,MYBBP1A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7545,MYB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7539,MXRA5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7508,MUC1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7413,MTAP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7175,MMP8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7105,MITF,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7082,CD99,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:708,ARPC5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7029,MET,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:7010,MEN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:701,BMAL1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6990,MECP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:698,ARL4C,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6967,MDFI,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6954,MCPH1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:693,ARL2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6917,MBD2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6876,MAPK14,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6857,MAP3K5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6847,MAP2K7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6838,MAP1LC3A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:678,ARHGDIA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6768,SMAD2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6698,LRP6,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:668,RHOB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6667,LPA,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:663,ARG1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6551,LEF1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6524,LCK,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6512,LARS1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6510,STMN1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6483,LAMA3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:644,AR,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6407,KRAS,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6366,KLK5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6347,KLF2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6343,KITLG,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6210,CD82,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6204,JUN,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:620,APP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6196,JARID2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6192,JAK2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6180,ITPR1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6157,ITGB3BP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6153,ITGB1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6144,ITGA8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6141,ITGA5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:613,APOE,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6120,IRF5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6111,IQGAP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6107,PDX1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6091,INSR,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6074,INPP4A,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6025,CXCL8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6021,IL6ST,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:6018,IL6,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5998,IL1RL1,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:591,BIRC3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5471,IGFBP2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5409,IFIT2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5398,IFI30,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5358,IRF8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5321,HYAL2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5249,HSPB7,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5238,HSPA5,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5139,HOXD8,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5133,HOXD10,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5114,HOXB3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5112,HOXB13,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5101,HOXA11,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5009,HMGA2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:5004,HMGB3,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:49272,C2orf92,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4901,HHEX,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4857,HDLBP,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4827,HBB,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4760,H2BC21,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4596,GRM4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4556,GPX4,Tumor_Suppressor,DOID:1612,breast cancer,Breast
HGNC:4550,GPS2,Tumor_Suppressor,DOID:1612,breast cancer,Breast
