Gene_Hugo_ID,Gene_Name,Role,Cancer_ID,Cancer_Name,TCGA_based_Cancer_Type
HGNC:3473,ESRRB,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3467,ESR1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3466,ESM1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3446,ERG,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3432,ERBB4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3396,EPHB6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3390,EPHA7,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3316,ELF1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3311,SERPINB1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3236,EGFR,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30932,XAF1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30911,DCAF1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3086,DVL2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30791,UBIAD1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30700,TSHZ3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3064,DUSP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30576,ADI1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30500,PRRT2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30497,KIF7,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30266,RILP,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:3009,DPP4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30042,LHPP,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:30002,DCAF6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:29858,NLK,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2976,DNMT1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:29608,MTDH,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:29529,TBL1XR1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:29501,GPSM2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:29090,SMCHD1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2899,DLEC1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2897,DLC1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:28960,BLTP2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2892,DKK2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2891,DKK1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:28894,PYHIN1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:28321,ANKRD22,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:28106,TMEM97,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2738,DHX15,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2718,DDB2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2705,DCN,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2701,DCC,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2662,DAB2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2654,CCN1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:26361,HEPACAM,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:26152,ESRP2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:25897,MFSD2A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:25715,MIIP,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:25543,SHQ1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2553,CUL3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:25367,CCDC8,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24953,HEXIM1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2488,NKX2-5,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24771,C3orf62,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24650,EHMT1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24224,CDK12,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24217,CIR1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:24046,ARL11,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2347,CREB3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:23114,ELL,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:2228,COMT,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:22224,KDM7A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:221,ADAMTS5,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:217,ADAMTS1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:21606,MPC1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:20746,SESN2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:20670,TWIST2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:20443,MTSS1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:20068,USP42,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:19839,FRMD6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:197,ADAM19,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:19423,ING4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:19382,SOCS2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:19261,MTO1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1914,RCBTB2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:19119,SLC5A8,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18838,PPP1R13L,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18756,RHOBTB2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18634,UNC5D,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1863,CES1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18607,SLC39A6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18503,BCO2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18469,ZDHHC2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1835,CEBPD,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18216,TMEM37,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18185,ERRFI1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18081,WIF1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18022,TP53INP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:18021,TMC6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1788,CDKN2B,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:17810,AMOT,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:17722,SPRED2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:17635,CD274,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1736,CDC42,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:17127,SLC39A2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:17101,SUZ12,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16953,POSTN,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16952,TXNIP,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16913,CTNNBIP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16898,EFS,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16867,RNF40,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16841,LITAF,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16830,IL32,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16816,CHD5,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1681,CD44,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16712,FBXW7,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16466,SUFU,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16443,NKAIN2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16267,WNT16,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16061,PAK6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:16051,PARD3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15983,WNT3A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15979,TP63,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15920,PXMP4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15831,SSBP2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15828,RASD1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1582,CCND1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15677,TNKS2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1557,CBX7,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1554,CBX4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15527,KLB,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15452,GOLPH3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:15446,PRPF31,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1514,CASR,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1499,CASP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14957,PUM1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14932,SIRT4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14879,INTS6,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14874,NOX5,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14620,TES,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1462,CAMK2D,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14462,NDRG3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:14310,BRD7,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1424,CAD,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13890,ITCH,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1388,CACNA1A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13608,FBXW2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13606,KDM2A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13427,RBMS3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13299,LGR4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:13276,EI24,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12976,ZNF185,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12939,ZNF154,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12856,YY1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12791,WRN,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12787,WNT7B,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12784,WNT5A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12680,VEGFA,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12632,USP9X,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12624,USP25,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12594,USF2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12557,UHRF2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12523,SCGB1A1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12513,UCHL1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12428,TWIST1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:12010,TPM1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11957,MED12,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11905,TNFRSF10B,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11867,TMEFF2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11834,TKT,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11773,TGFBR2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11742,TFAP2A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11633,TCF3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11585,TBL1X,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11569,TARBP2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11530,TACSTD2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11408,STK4,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11373,STC1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11346,IL24,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1131,BTG2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11290,SREBF2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11283,SRC,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11269,SPRY1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11247,SPINT2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11246,SPINT1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11220,SPARCL1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11219,SPARC,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11075,NHERF1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:11007,SLC2A3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10901,SKP2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10858,SIAH2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10776,SFRP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10751,SELENOP,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10719,SELENBP1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10701,SEC23A,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10690,CAVIN2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10638,CXCL11,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10488,S100A11,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10475,RUVBL2,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10436,RPS6KB1,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:1008,BCL9,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
HGNC:10021,RIPK3,Tumor_Suppressor,DOID:10283,prostate cancer,Prostate
