PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
Developmental Biology R-HSA-1266738,83,1068,19938,83/1158,1068/19938,0.07771535580524344,1.338073198657119,2.8199850705762555,0.004006105173583298,0.006810378795091607,KRT20/KRT35/COL6A5/KIF4B/ARTN/NELL2/KRT81/H3C7/EZH2/H2BC13/RET/ZIC3/NCAN/MAFA/GATA4/H2BC12/H2BC3/DRP2/EPHA8/H2BC14/PAX6/FOXH1/HOXB1/SALL4/MYOG/H2BC4/DKK1/FOXD3/UNC5A/KIF4A/KRT37/H2BC9/LHX9/CACNG4/DNAAF3/E2F1/SCN1A/H2BC5/INSM1/LHX2/EFNA2/IVL/H4C15/H2AC7/NEUROD1/DSPP/H2AC14/MMP9/KRT75/KRT2/LHX3/KRT34/NKX6-1/KRT38/WT1/NKX2-2/ENTHD1/TMPRSS4/KRTAP3-1/H2AC19/KRT31/LEF1/H2AC4/H2BC17/COL9A1/KRT3/SOX2/LIN28A/ROBO2/AMH/DPYSL5/CTNNA2/IAPP/FOXA3/H2AC20/CDH2/CACNA1H/GPRIN1/H2BC11/H3C13/DMRT1/KRTAP4-1/CASP14,Upregulated,Reactome_2022
RNA Polymerase I Promoter Escape R-HSA-73772,17,57,19938,17/1158,57/19938,0.2982456140350877,5.135078629215526,7.763158933890276,1.3240073937643372e-08,5.627031423498433e-08,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H3C13/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
Meiosis R-HSA-1500620,23,85,19938,23/1158,85/19938,0.27058823529411763,4.658884486437062,8.3942419032242,3.2558294341332315e-10,2.0294670139430477e-09,H2AC19/MND1/H2AC4/H2BC17/H4C15/RAD51/H2AC7/H2BC4/LMNB1/ARTN/H2AC14/H3C7/TEX15/H2BC9/H2BC13/H2AC20/SMC1B/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
HATs Acetylate Histones R-HSA-3214847,21,104,19938,21/1158,104/19938,0.20192307692307693,3.476634117178159,6.287959802166561,4.6351745596070344e-07,1.444629404410859e-06,H2AC19/H2AC4/H2BC18/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/H3C7/H2AC12/H2BC9/H2BC13/H2AC21/H2AC20/H2BC12/H2AC11/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,17,57,19938,17/1158,57/19938,0.2982456140350877,5.135078629215526,7.763158933890276,1.3240073937643372e-08,5.627031423498433e-08,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H3C13/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
Cell Cycle Checkpoints R-HSA-69620,57,268,19938,57/1158,268/19938,0.2126865671641791,3.661955765215374,10.894378043826611,6.8737428963173585e-18,4.2846330720378195e-16,ZWINT/UBE2S/CCNE1/CCNB1/CDCA8/PLK1/CDC20/SKA1/CENPE/BUB1B/KIF18A/H4C15/H2BC17/SGO1/EXO1/CDC25C/H2BC4/CDK1/ARTN/SPC24/CLSPN/ORC6/CENPM/NUF2/CCNE2/CCNA2/RMI2/H2BC9/GTSE1/KNL1/CDC25A/CCNB2/H2BC13/CDC6/MAD2L1/NDC80/CENPI/AURKB/PKMYT1/BIRC5/CDKN2A/MCM10/ERCC6L/SPC25/KIF2C/H2BC12/CENPA/H2BC5/BRIP1/CENPU/CDC45/BUB1/H2BC3/H2BC11/UBE2C/CENPF/H2BC14,Upregulated,Reactome_2022
RNA Polymerase I Promoter Clearance R-HSA-73854,17,76,19938,17/1158,76/19938,0.2236842105263158,3.8513089719116445,6.184092516196041,1.270374875044955e-06,3.599395479294039e-06,H2AC19/H2BC13/H2BC4/H2BC12/H2AC14/H2BC5/H2BC11/H2AC4/H2BC3/H3C13/H2BC17/H4C15/H2AC20/H3C7/H2AC7/H2BC9/H2BC14,Upregulated,Reactome_2022
Mitotic Spindle Checkpoint R-HSA-69618,27,110,19938,27/1158,110/19938,0.24545454545454545,4.226142251530852,8.425133488897451,1.1065168659802046e-10,8.27674615753193e-10,ZWINT/UBE2S/CDCA8/PLK1/CDC20/SKA1/BUB1B/CENPE/KIF18A/SGO1/SPC24/CENPM/NUF2/KNL1/MAD2L1/NDC80/CENPI/AURKB/BIRC5/ERCC6L/SPC25/KIF2C/CENPA/CENPU/BUB1/UBE2C/CENPF,Upregulated,Reactome_2022
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,25,182,19938,25/1158,182/19938,0.13736263736263737,2.3650572225701763,4.593814271104994,5.461386913928863e-05,0.00011875341312845318,CHRNA9/GABRA3/KCNJ3/GNGT1/GABRA1/ACTN2/KCNJ6/GABRG2/GABRA5/GABBR2/KCNJ10/GABRQ/GNAT3/GNG4/GRIA2/CACNG4/KPNA2/KCNJ4/CHRNA4/PPM1E/GPRIN1/HTR3A/CHRNA6/GNG13/GRIN2D,Upregulated,Reactome_2022
DNA Double-Strand Break Repair R-HSA-5693532,20,146,19938,20/1158,146/19938,0.136986301369863,2.3585776137412164,4.091216206432448,0.0003041542508748238,0.0006050728182297026,H2BC17/H4C15/RAD51/EXO1/H2BC4/ARTN/CLSPN/CCNA2/RMI2/H2BC9/H2BC13/KPNA2/EME1/H2BC12/H2BC5/BRIP1/H2BC11/H2BC3/RAD51AP1/H2BC14,Upregulated,Reactome_2022
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,17,96,19938,17/1158,96/19938,0.17708333333333334,3.0489529360967187,4.997022062606013,3.4514259447337944e-05,7.870934776405117e-05,H2AC19/H2BC13/H2BC4/H2BC12/H2AC14/H2BC5/H2BC11/H2AC4/H2BC3/H3C13/H2BC17/H4C15/H2AC20/H3C7/H2AC7/H2BC9/H2BC14,Upregulated,Reactome_2022
Peptide Hormone Metabolism R-HSA-2980736,11,89,19938,11/1158,89/19938,0.12359550561797752,2.1280200267799967,2.648371390956093,0.013879706599987713,0.020951127747966602,GNAT3/SLC30A8/CHGA/INHBA/MMP12/PAX6/PCSK1/GNG13/CPB1/GATA4/INHBE,Upregulated,Reactome_2022
Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,19,58,19938,19/1158,58/19938,0.3275862068965517,5.64025370734322,8.787876061973527,3.0774753505765126e-10,1.984441001923475e-09,H2AC19/LEF1/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/TERT/H2AC14/H3C7/H2BC9/H2BC13/H2AC20/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
Positive Epigenetic Regulation Of rRNA Expression R-HSA-5250913,17,72,19938,17/1158,72/19938,0.2361111111111111,4.065270581462292,6.470178168592128,5.617567674321942e-07,1.6943308953196825e-06,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H2BC3/H3C13/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,17,34,19938,17/1158,34/19938,0.5,8.60880829015544,11.02610970055372,7.908043516379025e-13,1.1375416442791367e-11,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H3C13/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
TCF Dependent Signaling In Response To WNT R-HSA-201681,24,196,19938,24/1158,196/19938,0.12244897959183673,2.1082795812625568,3.8718469698652602,0.00044711802285504564,0.0008531741864683014,H2AC19/LEF1/H2AC4/H2BC17/H4C15/PROC/KREMEN2/H2AC7/SOX2/H2BC4/TERT/DKK1/H2AC14/H3C7/H2BC9/H2BC13/SOX3/H2AC20/H2BC12/H2BC5/H3C13/H2BC11/H2BC3/H2BC14,Upregulated,Reactome_2022
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,22,51,19938,22/1158,51/19938,0.43137254901960786,7.427207152290969,11.411931050058877,1.636267163249451e-14,4.3711708503949623e-13,H2AC19/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/CENPM/H2BC9/KNL1/OIP5/H2BC13/H2AC20/CENPI/H2BC12/CENPA/H2BC5/CENPU/H2BC11/H2BC3/HJURP/H2BC14,Upregulated,Reactome_2022
Estrogen-dependent Gene Expression R-HSA-9018519,20,117,19938,20/1158,117/19938,0.17094017094017094,2.9431823214206636,5.234558900917114,1.2532791436842186e-05,3.0837263140651165e-05,H2AC19/H2AC4/H2BC17/TFF3/H4C15/H2AC7/H2BC4/H2AC14/H3C7/H2BC9/H2BC13/KPNA2/H2AC20/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/TFF1/H2BC14,Upregulated,Reactome_2022
HDACs Deacetylate Histones R-HSA-3214815,21,58,19938,21/1158,58/19938,0.3620689655172414,6.233964623905664,9.912266726892303,3.934833447286145e-12,4.08785474801394e-11,H2AC19/H2AC4/H2BC18/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/H3C7/H2AC12/H2BC9/H2BC13/H2AC20/H2AC21/H2BC12/H2AC11/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
Condensation Of Prophase Chromosomes R-HSA-2299718,20,41,19938,20/1158,41/19938,0.4878048780487805,8.39883735624921,11.776005482068573,1.3588227123583304e-14,4.2349974535167957e-13,H2AC19/CCNB1/PLK1/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/CDK1/H2AC14/H3C7/H2BC9/H2BC13/H2AC20/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
Assembly Of Pre-Replicative Complex R-HSA-68867,22,108,19938,22/1158,108/19938,0.2037037037037037,3.5072922663596238,6.48771662072684,2.1140998531124518e-07,7.059583438071938e-07,H2AC19/UBE2S/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/ORC6/H3C7/H2BC9/H2BC13/CDC6/H2AC20/H2BC12/H2BC5/H2BC11/CDT1/H2BC3/H3C13/UBE2C/H2BC14,Upregulated,Reactome_2022
DNA Replication Pre-Initiation R-HSA-69002,24,125,19938,24/1158,125/19938,0.192,3.3057823834196896,6.421472006886517,1.9402383845240412e-07,6.59681050738174e-07,H2AC19/UBE2S/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/ORC6/H3C7/H2BC9/H2BC13/CDC6/H2AC20/MCM10/H2BC12/H2BC5/CDC45/H2BC11/CDT1/H2BC3/H3C13/UBE2C/H2BC14,Upregulated,Reactome_2022
S Phase R-HSA-69242,16,161,19938,16/1158,161/19938,0.09937888198757763,1.7110674862420752,2.2494686361473413,0.02520245932304581,0.03681921791726224,GINS2/UBE2S/CDC25A/E2F1/CCNE1/ORC6/CDC45/CDCA5/CDT1/CDC6/PTK6/UBE2C/CCNE2/GINS1/CCNA2/ESCO2,Upregulated,Reactome_2022
Collagen Degradation R-HSA-1442490,10,40,19938,10/1158,40/19938,0.25,4.30440414507772,5.194632529891968,7.184773735110744e-05,0.00015443134350180563,MMP9/MMP13/TMPRSS6/MMP12/MMP3/MMP10/COL9A1/PRSS2/MMP11/MMP1,Upregulated,Reactome_2022
Degradation Of Extracellular Matrix R-HSA-1474228,14,109,19938,14/1158,109/19938,0.12844036697247707,2.2114369919665355,3.149198701691751,0.004226340348190072,0.007120050856860751,ACAN/MMP9/MMP13/MMP12/TMPRSS6/MMP10/CAPN9/MMP3/COL9A1/PRSS2/SCUBE3/ADAM8/MMP11/MMP1,Upregulated,Reactome_2022
Resolution Of Sister Chromatid Cohesion R-HSA-2500257,29,106,19938,29/1158,106/19938,0.27358490566037735,4.710480007820902,9.511218567357052,1.200327803554973e-12,1.6032949947484282e-11,ZWINT/CCNB1/CDCA8/PLK1/CDC20/SKA1/BUB1B/CENPE/KIF18A/SGO1/CDK1/SPC24/CENPM/NUF2/KNL1/CCNB2/MAD2L1/NDC80/CENPI/AURKB/BIRC5/ERCC6L/SPC25/KIF2C/CENPA/CENPU/BUB1/CDCA5/CENPF,Upregulated,Reactome_2022
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,19,111,19938,19/1158,111/19938,0.17117117117117117,2.9471595948279887,5.108235668955513,2.0105091759090765e-05,4.8200668704486836e-05,H2BC17/H4C15/RAD51/EXO1/H2BC4/ARTN/CLSPN/CCNA2/RMI2/H2BC9/H2BC13/EME1/H2BC12/H2BC5/BRIP1/H2BC11/H2BC3/RAD51AP1/H2BC14,Upregulated,Reactome_2022
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,19,136,19938,19/1158,136/19938,0.13970588235294118,2.4054023163669616,4.083682615273208,0.0003307238381161109,0.000651003765554871,KIF15/KIF11/KIF4B/KIFC2/CENPE/KIF18A/KIF26B/KIF23/KIF4A/H3C7/IFNB1/GATA4/GATA5/KIFC1/KIF2C/KIF18B/H3C13/KIF20A/KIF1A,Upregulated,Reactome_2022
ECM Proteoglycans R-HSA-3000178,11,55,19938,11/1158,55/19938,0.2,3.4435233160621763,4.506021567309699,0.00027276007710659063,0.0005484530582680908,ACAN/TNR/DSPP/IBSP/COMP/COL9A1/HAPLN1/MATN3/TNNI3/NCAN/BGN,Upregulated,Reactome_2022
Telomere Maintenance R-HSA-157579,18,90,19938,18/1158,90/19938,0.2,3.4435233160621763,5.769202149703453,3.4857243158668757e-06,9.180710522071912e-06,H2AC19/H2BC13/H2BC4/H2BC12/H2AC14/H2BC5/PIF1/H2BC11/H2AC4/H2BC3/H2BC17/H4C15/H2AC20/CCNA2/H2AC7/H2BC9/H2BC14/TERT,Upregulated,Reactome_2022
ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389,17,43,19938,17/1158,43/19938,0.3953488372093023,6.806964694541511,9.465593108949651,8.665423969739881e-11,6.751809509755657e-10,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H2BC3/H3C13/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
Meiotic Recombination R-HSA-912446,21,54,19938,21/1158,54/19938,0.3888888888888889,6.695739781232009,10.407143250398628,7.659155123083578e-13,1.1375416442791367e-11,H2AC19/MND1/H2AC4/H2BC17/RAD51/H4C15/H2AC7/H2BC4/ARTN/H2AC14/H3C7/TEX15/H2BC9/H2BC13/H2AC20/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
Oxidative Stress Induced Senescence R-HSA-2559580,23,91,19938,23/1158,91/19938,0.25274725274725274,4.351705289529124,7.957478543144645,1.4177079757224521e-09,7.797393866473486e-09,H2AC19/H2AC4/H2BC17/H4C15/H2AC7/H2BC4/H2AC14/H3C7/H2BC9/CBX2/EZH2/H2BC13/E2F2/H2AC20/IFNB1/CDKN2A/E2F1/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/H2BC14,Upregulated,Reactome_2022
Protein Ubiquitination R-HSA-8852135,12,75,19938,12/1158,75/19938,0.16,2.754818652849741,3.780740265711393,0.0012181995572955258,0.0022116826914006147,UBE2S/H2BC13/H2BC4/H2BC12/H2BC5/H2BC11/H2BC3/H2BC17/UBE2C/UBE2T/H2BC9/H2BC14,Upregulated,Reactome_2022
Potassium Channels R-HSA-1296071,17,102,19938,17/1158,102/19938,0.16666666666666666,2.8696027633851466,4.700659219026979,7.64974393186908e-05,0.00016255705855221795,KCNK16/KCNJ6/KCNK9/KCNH6/GNG4/KCNH1/KCNG1/KCNJ4/GABBR2/HCN2/KCNJ3/KCNG3/KCNF1/GNG13/GNGT1/KCNJ10/KCNH2,Upregulated,Reactome_2022
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,11,76,19938,11/1158,76/19938,0.14473684210526316,2.492023452413417,3.2359913137974403,0.0042988664893480405,0.007177571727750747,UBE2S/NEK2/CCNB1/PLK1/PTTG1/CDC20/MAD2L1/BUB1B/UBE2C/CCNA2/CDK1,Upregulated,Reactome_2022
Extracellular Matrix Organization R-HSA-1474244,35,291,19938,35/1158,291/19938,0.12027491408934708,2.0708473550202093,4.569433174608587,3.6564439485482814e-05,8.139940694982483e-05,MFAP2/COL6A5/TMPRSS6/CAPN9/COL9A1/COL11A1/ADAM8/ACAN/DSPP/TNR/COL1A1/MMP9/MMP13/MMP10/MMP3/HAPLN1/TNNI3/SCUBE3/P4HA3/COL22A1/BGN/CEACAM6/FBN2/MMP12/COL10A1/MATN3/NCAN/PRSS2/MMP11/MMP1/IBSP/ADAMTS14/COL2A1/COMP/FN1,Upregulated,Reactome_2022
Cleavage Of Damaged Purine R-HSA-110331,16,35,19938,16/1158,35/19938,0.45714285714285713,7.870910436713546,10.10242019373984,2.1546602814850696e-11,2.0074018701221586e-10,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H2AC7/H2BC9/H2BC4/NEIL3,Upregulated,Reactome_2022
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444,25,93,19938,25/1158,93/19938,0.26881720430107525,4.628391553847011,8.70896329451815,6.503381286778489e-11,5.287531741859033e-10,ZWINT/CDCA8/PLK1/CDC20/SKA1/BUB1B/CENPE/KIF18A/SGO1/SPC24/CENPM/NUF2/KNL1/MAD2L1/NDC80/CENPI/AURKB/BIRC5/ERCC6L/SPC25/KIF2C/CENPA/CENPU/BUB1/CENPF,Upregulated,Reactome_2022
Kinesins R-HSA-983189,14,42,19938,14/1158,42/19938,0.3333333333333333,5.739205526770293,7.634554374157504,5.241985667746977e-08,1.9605026397373694e-07,KIF15/KIFC1/KIF11/KIF2C/KIF4B/KIFC2/KIF18B/KIF26B/CENPE/KIF23/KIF18A/KIF20A/KIF4A/KIF1A,Upregulated,Reactome_2022
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,14,123,19938,14/1158,123/19938,0.11382113821138211,1.959728716458149,2.651187218097938,0.012066041453123526,0.01849467009618114,APOA1/AMELX/TNNI3/CHGB/TMEM132A/CDH2/MSLN/IGFALS/PROC/NOTUM/MATN3/VGF/FN1/MMP1,Upregulated,Reactome_2022
Golgi-to-ER Retrograde Transport R-HSA-8856688,15,112,19938,15/1158,112/19938,0.13392857142857142,2.3059307920059218,3.441501891838493,0.002071183434256858,0.0036886790686288806,KIF15/KIFC1/KIF11/KIF2C/KIF4B/KIFC2/PAFAH1B3/KIF18B/KIF26B/CENPE/KIF23/KIF18A/KIF20A/KIF4A/KIF1A,Upregulated,Reactome_2022
Cellular Senescence R-HSA-2559583,35,163,19938,35/1158,163/19938,0.2147239263803681,3.697034235036079,8.58535792183676,1.2428670282658835e-11,1.2232428120301063e-10,H2AC19/CCNE1/UBE2S/H1-5/H2AC4/H2BC17/H4C15/H1-1/H2AC7/H2BC4/LMNB1/ARTN/H1-4/H2AC14/H1-2/CCNE2/H3C7/CCNA2/H2BC9/CBX2/EZH2/H2BC13/E2F2/H2AC20/IFNB1/H1-3/CDKN2A/E2F1/H2BC12/H2BC5/H2BC11/H3C13/H2BC3/UBE2C/H2BC14,Upregulated,Reactome_2022
COPI-dependent Golgi-to-ER Retrograde Traffic R-HSA-6811434,14,78,19938,14/1158,78/19938,0.1794871794871795,3.0903414374916967,4.593157093220971,0.00014303635992178428,0.00029393186049861164,KIF15/KIFC1/KIF11/KIF2C/KIF4B/KIFC2/KIF18B/KIF26B/CENPE/KIF23/KIF18A/KIF20A/KIF4A/KIF1A,Upregulated,Reactome_2022
Transcriptional Regulation By Small RNAs R-HSA-5578749,17,74,19938,17/1158,74/19938,0.22972972972972974,3.9553984035849323,6.324627195371481,8.51488287587945e-07,2.487942340296027e-06,H2AC19/H2BC13/H2BC4/H2BC12/H2AC14/H2BC5/H2BC11/H2AC4/H2BC3/H3C13/H2BC17/H4C15/H2AC20/H3C7/H2AC7/H2BC9/H2BC14,Upregulated,Reactome_2022
G2/M Checkpoints R-HSA-69481,26,145,19938,26/1158,145/19938,0.1793103448275862,3.0872967661247097,6.263957164887714,2.5197567737102923e-07,8.124043391100425e-07,CCNB1/H2BC17/H4C15/EXO1/CDC25C/H2BC4/CDK1/ARTN/CLSPN/ORC6/RMI2/H2BC9/GTSE1/CCNB2/CDC25A/H2BC13/CDC6/PKMYT1/MCM10/H2BC12/H2BC5/BRIP1/CDC45/H2BC11/H2BC3/H2BC14,Upregulated,Reactome_2022
Post-translational Modification: Synthesis Of GPI-anchored Proteins R-HSA-163125,13,91,19938,13/1158,91/19938,0.14285714285714285,2.459659511472983,3.465462574865901,0.002248288590310204,0.003966320437622718,ALPP/LYPD1/SPACA4/PRSS41/CEACAM5/GP2/CNTN5/MSLN/RAET1L/ART3/LY6H/ALPG/PSCA,Upregulated,Reactome_2022
Chromatin Modifying Enzymes R-HSA-3247509,25,236,19938,25/1158,236/19938,0.1059322033898305,1.8239000614736103,3.1616352829974543,0.002745644388894596,0.004754032414104532,H2AC19/H2AC4/H2BC18/H2BC17/H4C15/H2AC7/H2BC4/PADI3/H2AC14/ACTL6B/H3C7/H2BC9/H2AC12/EZH2/H2BC13/H2AC21/H2AC20/H2BC12/H2AC11/H2BC5/H3C13/H2BC11/H2BC3/PADI6/H2BC14,Upregulated,Reactome_2022
RHO GTPases Activate Formins R-HSA-5663220,26,119,19938,26/1158,119/19938,0.2184873949579832,3.7618321940175035,7.503541516563043,3.605578204709053e-09,1.7743240112647182e-08,ZWINT/CDCA8/PLK1/CDC20/SKA1/CENPE/BUB1B/KIF18A/SGO1/SPC24/CENPM/NUF2/KNL1/MAD2L1/NDC80/CENPI/AURKB/BIRC5/ERCC6L/SPC25/KIF2C/CENPA/CENPU/BUB1/DIAPH3/CENPF,Upregulated,Reactome_2022
G1/S Transition R-HSA-69206,15,129,19938,15/1158,129/19938,0.11627906976744186,2.0020484395710327,2.83523254490063,0.007924568475900087,0.01255842631350268,TK1/CDC25A/MCM10/E2F1/CCNE1/CCNB1/ORC6/CDC45/CDT1/CDC6/PTK6/CCNE2/RRM2/CCNA2/CDK1,Upregulated,Reactome_2022
M Phase R-HSA-68886,61,378,19938,61/1158,378/19938,0.16137566137566137,2.7785042629602215,8.668676085230087,3.3045677071861573e-13,6.179541612438114e-12,H2AC19/ZWINT/UBE2S/CCNB1/CDCA8/PLK1/CDC20/TUBA4B/H2AC4/TUBB3/H2BC17/CENPE/H4C15/SGO1/KIF18A/SKA1/BUB1B/H2AC7/H2BC4/CDK1/LMNB1/SPC24/H2AC14/PTTG1/NUF2/KIF23/CENPM/H3C7/ESPL1/H2BC9/CCNB2/KNL1/H2BC13/NDC80/MAD2L1/H2AC20/CENPI/TUBA3E/AURKB/ERCC6L/BIRC5/SPC25/NCAPG/NEK2/TUBA3D/KIF2C/CENPA/H2BC12/H2BC5/CENPU/H2BC11/TUBA3C/NCAPH/CDCA5/H2BC3/KIF20A/UBE2C/BUB1/H3C13/CENPF/H2BC14,Upregulated,Reactome_2022
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,16,77,19938,16/1158,77/19938,0.2077922077922078,3.577686562142521,5.627445588920386,7.183527024278837e-06,1.7910927380535236e-05,ARTN/H2BC13/H2BC4/H2BC12/CLSPN/H2BC5/BRIP1/H2BC11/H2BC3/H2BC17/H4C15/EXO1/CCNA2/RMI2/H2BC9/H2BC14,Upregulated,Reactome_2022
Signaling By Rho GTPases R-HSA-194315,57,641,19938,57/1158,641/19938,0.08892355694227769,1.5310517083895792,3.393573945139175,0.0009183909664990231,0.0017003872350031415,H2AC19/ZWINT/CDCA8/PLK1/CDC20/H2AC4/SKA1/CENPE/H2BC17/H4C15/KIF18A/SGO1/BUB1B/DEPDC1B/CDC25C/H2AC7/CCDC187/H2BC4/PARD6B/LMNB1/DSPP/SPC24/H2AC14/IQGAP3/ARHGAP11A/ANLN/NUF2/MUC13/CENPM/H3C7/H2BC9/S100A8/KNL1/H2BC13/NDC80/MAD2L1/H2AC20/CENPI/AURKB/ERCC6L/BIRC5/SPC25/S100A9/KIF14/KIF2C/RHPN1/CENPA/H2BC12/H2BC5/CENPU/H2BC11/BUB1/H2BC3/H3C13/DIAPH3/CENPF/H2BC14,Upregulated,Reactome_2022
Signaling By WNT R-HSA-195721,27,292,19938,27/1158,292/19938,0.09246575342465753,1.5920398892753211,2.530706116647322,0.011676017323534987,0.01804475404546316,H2AC19/LEF1/H2AC4/H2BC17/H4C15/PROC/KREMEN2/GNGT1/H2AC7/SOX2/H2BC4/TERT/DKK1/H2AC14/H3C7/H2BC9/H2BC13/GNG4/SOX3/H2AC20/H2BC12/H2BC5/H3C13/H2BC11/H2BC3/GNG13/H2BC14,Upregulated,Reactome_2022
APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,13,87,19938,13/1158,87/19938,0.14942528735632185,2.572747305103925,3.6505959822284297,0.0014858047290998494,0.0026715911955929985,UBE2S/NEK2/CCNB1/PLK1/PTTG1/CDC20/MAD2L1/BUB1B/UBE2C/AURKA/CCNA2/AURKB/CDK1,Upregulated,Reactome_2022
Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,18,36,19938,18/1158,36/19938,0.5,8.60880829015544,11.346343347370924,1.6622317114141455e-13,3.4537481114938358e-12,H2AC19/H2BC13/ORC6/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H3C13/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
SIRT1 Negatively Regulates rRNA Expression R-HSA-427359,17,35,19938,17/1158,35/19938,0.4857142857142857,8.362842339008143,10.825716302670473,1.4546907894633766e-12,1.8135145175310094e-11,H2AC19/H2BC13/H2AC14/H2BC12/H2BC5/H2BC11/H2AC4/H3C13/H2BC3/H2BC17/H4C15/H2BC14/H2AC20/H3C7/H2AC7/H2BC9/H2BC4,Upregulated,Reactome_2022
RMTs Methylate Histone Arginines R-HSA-3214858,12,48,19938,12/1158,48/19938,0.25,4.30440414507772,5.691579095157728,1.3802111079442625e-05,3.351941262150352e-05,H2AC19/H2AC14/H2AC11/H3C13/H2AC4/ACTL6B/H4C15/H2AC20/H2AC21/H3C7/H2AC7/H2AC12,Upregulated,Reactome_2022
G Alpha (I) Signaling Events R-HSA-418594,28,310,19938,28/1158,310/19938,0.09032258064516129,1.5551395620925956,2.4461404591230567,0.013892726421111543,0.020951127747966602,PYY/TAS1R3/CXCL9/GAL/CCL20/GNGT1/HTR1E/GPR37L1/GRM8/CXCL13/GABBR2/NPBWR1/OPRD1/GNAT3/GNG4/KPNA2/NPW/GRM4/GNG13/HTR1D/RGS8/SSTR2/CXCL11/RXFP3/CXCL10/SSTR5/NMU/CCR8,Upregulated,Reactome_2022
TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,10,49,19938,10/1158,49/19938,0.20408163265306123,3.5137993021042617,4.374803567800795,0.0004327414538631352,0.0008429442903375654,CCNE1/E2F1/CCNB1/E2F8/CCNE2/E2F7/CDC25C/CCNA2/AURKA/CDK1,Upregulated,Reactome_2022
