PathwayID,GeneCount,PathwaySize,BackgroundSize,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,GeneList,GeneSet,Library Source
WP_SMALL_CELL_LUNG_CANCER,20,95,19938,20/585,95/19938,0.21052631578947367,7.175168690958164,10.489158586802702,3.5721661177627863e-12,1.0214162492977967e-11,ITGA6/TP53/PIK3R1/AKT1/CCND1/BIRC7/E2F1/ITGB1/CDKN1A/NFKB1/PTEN/RB1/E2F3/CDKN1B/MYC/AKT3/BCL2L1/BCL2/RARB/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,16,49,19938,16/585,49/19938,0.32653061224489793,11.128833071690213,12.341975191307858,3.364478914942255e-13,1.1194538935171503e-12,NFKB1/VEGFA/MYC/JUN/UCHL1/STAT3/TP53/CDKN1A/RRM2/TGFB1/MAPK8/BCL2L1/HIF1A/IL6/AKT1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TNF_ALPHA_SIGNALING_PATHWAY,13,89,19938,13/585,89/19938,0.14606741573033707,4.978277153558052,6.539648595071034,1.9069619048018086e-06,2.1810876786170687e-06,PLK1/KRAS/NFKB1/NRAS/MAP2K4/CDC37/JUN/RAF1/TNF/MAPK1/MAPK8/BCL2L1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_T_CELL_ACTIVATION_SARS_COV_2,20,88,19938,20/585,88/19938,0.22727272727272727,7.7459207459207455,11.02645740892376,7.769995569493667e-13,2.4515675676161053e-12,TP53/MTOR/PIK3R1/AKT1/CCND1/MALT1/CDKN1A/FOS/CDKN2A/NFKB1/JUN/FYN/PTEN/RAF1/TNF/MAPK1/NFATC1/RHEB/FOXO3/BCL2L1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FOCAL_ADHESION_PI3K_AKT_MTOR_SIGNALING_PATHWAY,53,302,19938,53/585,302/19938,0.17549668874172186,5.981287145525556,15.165342611440774,3.640349602740022e-26,6.859893214116008e-25,EFNA1/FGFR1/TNC/ITGA6/ITGB5/IL7R/EGFR/HIF1A/MTOR/MDM2/PIK3R1/AKT1/KRAS/VEGFA/EPAS1/FOXO1/FGF8/FGF7/INSR/PRKAA1/ITGB1/CDKN1A/PHLPP1/FOXA1/CSF1/AKT1S1/STK11/PRLR/PRL/CDC37/NRAS/PTEN/RAF1/MET/PHLPP2/MAPK1/PDGFB/CDKN1B/EPHA2/ITGA5/RPS6/CSF1R/AKT3/IBSP/NGF/RHEB/EGF/ATF2/KIT/HGF/FOXO3/COMP/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PLURIPOTENT_STEM_CELL_DIFFERENTIATION_PATHWAY,15,48,19938,15/585,48/19938,0.3125,10.650641025641026,11.638394597791406,3.848357957276287e-12,1.0834607787408625e-11,VEGFA/NOTCH1/FGF8/CSF1R/ALK/TGFB1/EGF/CNTF/KIT/WNT5A/HGF/CSF1/IL6/WNT1/PDGFB,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING_PATHWAY,13,40,19938,13/585,40/19938,0.325,11.076666666666666,11.091131744340162,6.088502915656399e-11,1.410374726031799e-10,NFKB1/RELB/STAT1/RPS6/FYN/IL7R/STAT3/STAT5A/MAPK1/MAPK8/SRC/MTOR/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,14,54,19938,14/585,54/19938,0.25925925925925924,8.836087369420703,10.024851808406831,3.3079935172479533e-10,6.240853749034798e-10,NOTCH1/HMGN5/RUNX1/RIOK3/STAT5A/CSF2/FLI1/FOS/MYB/MXI1/CSF1/IL6/LMO2/PIM1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PI3K_AKT_SIGNALING_PATHWAY,61,337,19938,61/585,337/19938,0.18100890207715134,6.1691546831012705,16.63907018234637,8.822432105423875e-31,5.381683584308564e-29,EFNA1/FGFR1/TNC/ITGA6/ITGB5/IL7R/TP53/EGFR/MTOR/MDM2/PIK3R1/AKT1/CCND1/KRAS/VEGFA/FGF7/FGF8/INSR/ITGB1/PRKAA1/CDKN1A/IFNA1/PHLPP1/MYB/CSF1/CCND2/STK11/PRLR/NFKB1/PRL/CDC37/NRAS/PTEN/RAF1/NTRK1/MET/PHLPP2/COL6A1/MAPK1/IL6/PDGFB/CDKN1B/EPHA2/ITGA5/CSF1R/IBSP/MYC/RPS6/NGF/AKT3/RHEB/EGF/ATF2/PKN1/FOXO3/HGF/BCL2L1/KIT/BCL2/COMP/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME,12,118,19938,12/585,118/19938,0.1016949152542373,3.4659713168187745,4.67101098350598,0.00018343145072854293,0.00019181688847613347,MALT1/PLK1/FOXC1/FGF8/FGFR1/TP53/RAF1/CDC42/EGFR/GBX2/PRKN/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EBOLA_VIRUS_INFECTION_IN_HOST,17,128,19938,17/585,128/19938,0.1328125,4.526522435897435,6.9589399261361224,2.1112048150283068e-07,2.7017516164348264e-07,NFKB1/RELB/IKBKE/STAT1/ITGA6/ITGA5/RAB5A/RHOA/ITGB1/CDC42/CAV1/EP300/MAPK1/EGFR/PIK3R1/AKT1/AXL,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_APOPTOSIS_MODULATION_AND_SIGNALING,12,89,19938,12/585,89/19938,0.1348314606741573,4.595332757130509,5.910149521119409,1.1019176270547608e-05,1.2147646129579591e-05,NFKB1/BCL2L10/BIRC7/CAPNS1/JUN/TP53/FOS/CDKN2A/MAPK8/BCL2L1/BCL2/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_RANKL_RANK_SIGNALING_PATHWAY,17,50,19938,17/585,50/19938,0.34,11.587897435897437,13.032653877054596,2.8213289021460647e-14,1.0384051735386395e-13,NFKB1/RELB/MITF/STAT1/JUN/NFATC1/TRAF6/SQSTM1/CDC42/FOS/MAPK1/FHL2/MAPK8/SRC/MTOR/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_26_SIGNALING_PATHWAYS,10,47,19938,10/585,47/19938,0.2127659574468085,7.251500272776869,7.459995472607484,8.524128888695589e-07,1.0063971526653502e-06,STAT1/JUN/NFATC1/STAT3/CSF2/TNF/MAPK1/MAPK8/IL6/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,28,73,19938,28/585,73/19938,0.3835616438356164,13.072567615033368,17.96596217403055,2.3197318113237956e-24,3.265468626709651e-23,FGFR1/TP53/EGFR/MTOR/PIK3R1/AKT1/CCND1/KRAS/VEGFA/NOTCH1/TGFBR2/E2F1/PRKAA1/ERBB2/CDKN1A/NUMB/CDKN2A/STK11/NFKB1/TP63/NRAS/PTEN/RB1/RPS6/AKT3/RHEB/TERT/CTNNB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_SIGNALING_PATHWAY,11,47,19938,11/585,47/19938,0.23404255319148937,7.976650300054556,8.325326302713938,8.434620214924634e-08,1.1349525730376529e-07,PPARG/FRAT1/RHOA/APC/MAPK1/CTNNB1/CTBP1/MAPK8/MTOR/AKT1/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3,13,32,19938,13/585,32/19938,0.40625,13.845833333333333,12.643839126667558,2.180652482492333e-12,6.541957447476999e-12,NFKB1/TP63/GLI2/CDH1/MYC/ITGB1/SMO/GLI1/CTNNB1/WNT5A/RUNX2/CCND2/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NEURAL_CREST_DIFFERENTIATION,18,101,19938,18/585,101/19938,0.1782178217821782,6.074028941355674,8.888107924718028,7.782159598267062e-10,1.3826555402746335e-09,NFKB1/NOTCH1/CDH1/FGF8/MITF/ETS1/FGFR1/MYC/ID1/ITGB1/TWIST1/SOX9/MYB/CTNNB1/GBX2/NOTCH4/CDH2/WNT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INFLAMMATORY_BOWEL_DISEASE_SIGNALING,10,42,19938,10/585,42/19938,0.23809523809523808,8.114774114774114,8.024843370470563,2.7641381103147715e-07,3.4885329254317463e-07,NFKB1/STAT1/JUN/NFATC1/STAT3/TGFB1/TNF/FOXP3/IL6/MAF,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MECP2_AND_ASSOCIATED_RETT_SYNDROME,10,73,19938,10/585,73/19938,0.136986301369863,4.668774148226203,5.459738116522526,5.160666485198305e-05,5.5228185192473085e-05,EZH2/E2F1/RPS6/PTEN/POU3F2/YBX1/POU4F1/MTOR/CREB1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HIPPO_SIGNALING_REGULATION_PATHWAYS,20,98,19938,20/585,98/19938,0.20408163265306123,6.9555206698063845,10.275326472888263,6.579291198512561e-12,1.770603366658527e-11,CDH1/FGFR1/CDC42/EGFR/MTOR/INSR/PRKAA1/CDH2/RHOA/NTRK1/MET/CDH11/YAP1/PRKCI/EPHA2/CSF1R/WWTR1/KIT/CTNNB1/PRKAR2B,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CHEMOKINE_SIGNALING_PATHWAY,19,165,19938,19/585,165/19938,0.11515151515151516,3.924599844599845,6.55851974973322,4.0317495614813606e-07,4.951746105712006e-07,CXCL3/CDC42/ROCK1/PIK3R1/AKT1/KRAS/PARD3/STAT1/CXCL11/STAT3/RAP1A/NFKB1/VAV3/NRAS/RAF1/MAPK1/BRAF/AKT3/FOXO3,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING,12,34,19938,12/585,34/19938,0.35294117647058826,12.0289592760181,11.19019099840921,1.1070106825641763e-10,2.3212712862241678e-10,JUN/PTEN/ITGB1/STAT3/RAF1/MET/FOS/MAPK1/RAP1A/SRC/HGF/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIG_I_LIKE_RECEPTOR_PATHWAY,10,59,19938,10/585,59/19938,0.1694915254237288,5.776618861364624,6.388266381982532,7.538658523738458e-06,8.361057635419017e-06,NFKB1/DDX3X/IKBKE/IFNA1/TNF/PIN1/MAPK8/MAPK10/TRIM25/TRAF6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TGF_BETA_RECEPTOR_SIGNALING,15,54,19938,15/585,54/19938,0.2777777777777778,9.467236467236468,10.832292547174456,2.5888665023415375e-11,6.073879101647454e-11,NFKB1/RUNX3/LIF/TGFBR2/STAT1/JUN/STAT3/TGFB1/EP300/TNF/FOS/EGF/CTNNB1/RUNX2/WNT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_VEGFA_VEGFR2_SIGNALING,62,430,19938,62/585,430/19938,0.14418604651162792,4.914156231365534,14.265917224964644,1.2933396275252127e-25,2.1516468348828537e-24,ITGB5/MMP2/CDC42/EGR1/ROCK1/SRC/MTOR/PRDX2/MDM2/PIK3R1/AKT1/CCND1/VEGFA/FOXO1/MAP2K4/ABL1/ETS1/STAT1/CAPN2/ITGB1/PRKAA1/STAT3/NUMB/BRD4/RACK1/FHL2/RAP1A/PBK/NOTCH4/AKT1S1/BMX/CCL2/NFKB1/HSPB1/UBAP2L/FYN/PGK1/RHOA/JUN/RAF1/PSMD4/CAV1/MAPK1/ERG/PTPN1/PRKCI/EIF3H/EPHA2/RPS6/NFATC1/PNP/RAB5A/ATF2/EIF2AK3/CTNNB1/MAPK8/BCL2L1/FOXO3/BCL2/ITCH/CREB1/INPP4B,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_LEPTIN_SIGNALING_PATHWAY,21,71,19938,21/585,71/19938,0.29577464788732394,10.080606717226436,13.326361324625289,6.414542249911495e-16,3.26072564370501e-15,CDC42/ROCK1/SRC/MTOR/PIK3R1/AKT1/FOXO1/STAT1/PRKAA1/ERBB2/STAT3/NFKB1/FYN/PTEN/RHOA/RAF1/MAPK1/PTPN1/RPS6/MAPK8/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_LUNG_FIBROSIS,12,63,19938,12/585,63/19938,0.19047619047619047,6.491819291819291,7.590434440772923,2.47791132267943e-07,3.149012305905109e-07,FGF7/PDGFB/MMP2/TERT/TGFB1/TNF/CSF2/EGF/HGF/IL6/MT2A/CCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NON_SMALL_CELL_LUNG_CANCER,23,72,19938,23/585,72/19938,0.3194444444444444,10.887321937321936,14.612462078031147,3.750866021902415e-18,2.5422536370671925e-17,STAT5A/TP53/EGFR/PIK3R1/AKT1/CCND1/KRAS/E2F1/STAT3/ERBB2/CDKN1A/CDKN2A/NRAS/RB1/E2F3/RAF1/MAPK1/BRAF/ALK/AKT3/EGF/FOXO3/RARB,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_APOPTOSIS,14,84,19938,14/585,84/19938,0.16666666666666666,5.68034188034188,7.473549255435869,1.4399006174622334e-07,1.882155807111348e-07,NFKB1/TP63/MAP2K4/PIK3R1/MYC/JUN/TP53/TNF/CDKN2A/BCL2L1/MAPK10/BCL2/MDM2/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS,18,72,19938,18/585,72/19938,0.25,8.52051282051282,11.114557520603615,1.9052957461610184e-12,5.811152025791106e-12,CDKN1B/ILK/NOTCH1/PLCE1/MKI67/PAX2/FYN/ITGB1/CDKN1A/PCNA/TGFB1/WT1/CTNNB1/TLN1/INF2/CDH2/WNT1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_BLADDER_CANCER,21,40,19938,21/585,40/19938,0.525,17.893076923076922,18.593781844636325,3.596630130925284e-22,3.656573966440705e-21,CDH1/MMP2/TP53/EGFR/SRC/PIK3R1/MDM2/CCND1/KRAS/VEGFA/E2F1/ERBB2/CDKN1A/CDKN2A/NRAS/RB1/RAF1/MAPK1/BRAF/MYC/EGF,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DNA_DAMAGE_RESPONSE_ONLY_ATM_DEPENDENT,32,109,19938,32/585,109/19938,0.29357798165137616,10.005739825923312,16.391395446426948,1.8131020301818355e-23,2.2119844768218395e-22,FRAT1/TP53/APC/TGFB1/CDC42/WNT5A/MDM2/PIK3R1/AKT1/CCND1/WNT1/KRAS/ABL1/INSR/ERBB2/CDKN1A/CDKN2A/CCND2/NFKB1/NRAS/JUN/PTEN/RHOA/MAPK1/CDKN1B/MYC/AKT3/CTNNB1/MAPK8/FOXO3/MAPK10/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,14,91,19938,14/585,91/19938,0.15384615384615385,5.243392504930966,7.053751496840972,4.0137370045571794e-07,4.951746105712006e-07,NOTCH1/LIF/PTEN/PRKAA1/CDKN1A/PCNA/MGMT/CCL2/TNF/SFN/PML/MTOR/AKT1S1/AURKA,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_3_SIGNALING_PATHWAY,14,49,19938,14/585,49/19938,0.2857142857142857,9.737728937728937,10.646915889969124,7.878695440783472e-11,1.7192319777471476e-10,JUN/FYN/STAT3/STAT5A/RAF1/TGFB1/FOS/MAPK1/MAPK8/SRC/BCL2/PIK3R1/AKT1/BCL2L1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IL_1_SIGNALING_PATHWAY,10,54,19938,10/585,54/19938,0.18518518518518517,6.311490978157645,6.795088853336332,3.2754851449539053e-06,3.677385162739661e-06,NFKB1/MAP2K4/JUN/TRAF6/SQSTM1/ATF2/MAPK1/MAPK8/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS,13,46,19938,13/585,46/19938,0.2826086956521739,9.631884057971014,10.190112485405495,4.38066033450826e-10,7.859420011911878e-10,MAP2K4/RPS6/MAPK10/AKT3/PDCD4/MAPK1/MAPK8/MTOR/EIF4A1/PIM2/PIK3R1/AKT1/PIM1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MRNA_PROCESSING,10,125,19938,10/585,125/19938,0.08,2.7265641025641028,3.3666369298450913,0.0038025726262809647,0.003823465882469322,HNRNPK/U2AF1/SNRPE/SRSF1/YBX1/CPSF1/SPOP/HNRNPA2B1/SF3B1/METTL3,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_DOPAMINERGIC_NEUROGENESIS,10,30,19938,10/585,30/19938,0.3333333333333333,11.36068376068376,9.873449709290176,7.752392086116182e-09,1.2272398750738242e-08,GLI2/FGF8/RET/STAT3/TGFB1/SOX2/GLI1/GBX2/EN2/WNT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NRF2_PATHWAY,11,140,19938,11/585,140/19938,0.07857142857142857,2.6778754578754578,3.4637518341344107,0.0028294643724302835,0.002860729172125646,FTH1/EPHA2/TGFBR2/GSTM3/SLC6A1/SQSTM1/TGFB1/G6PD/EGR1/HGF/PDGFB,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_PHOTODYNAMIC_THERAPY_INDUCED_NF_KB_SURVIVAL_SIGNALING,10,35,19938,10/585,35/19938,0.2857142857142857,9.737728937728937,8.99512095819175,4.149632977434342e-08,6.026847895797496e-08,NFKB1/RELB/VEGFA/MMP2/CSF2/TNF/EGLN2/IL6/TRAF6/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,20,101,19938,20/585,101/19938,0.19801980198019803,6.748921045950749,10.070307303655435,1.1838974243143235e-11,3.095046123564589e-11,FZD4/FRAT1/TP53/APC/SOX2/WNT5A/WNT1/CCND1/MAP2K4/CTBP1/CCND2/JUN/FZD5/RHOA/EP300/PRKCI/FZD7/MYC/CTNNB1/MAPK10,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CIRCADIAN_RHYTHM_GENES,31,199,19938,31/585,199/19938,0.15577889447236182,5.30926427006829,10.62186512027383,2.7018964756847414e-14,1.0384051735386395e-13,NCOA2/PPARA/PRKDC/TP53/EGR1/MTA1/RELB/PPARG/HNF1B/PRKAA1/PHLPP1/METTL3/KMT2A/EZH2/TIMELESS/JUN/MAPK10/PTEN/ATOH7/NTRK1/EP300/PRMT5/IL6/SIRT1/RBM4/NPS/DDX5/MAPK8/PML/NAMPT/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_FOCAL_ADHESION,42,198,19938,42/585,198/19938,0.21212121212121213,7.2295260295260295,15.31608313322391,2.744365092320489e-24,3.5872772278189244e-23,ILK/TNC/ITGA6/ITGB5/CDC42/ROCK1/TNK2/SRC/TLN1/EGFR/PIK3R1/AKT1/CCND1/VEGFA/CAPN2/ITGB1/ERBB2/RAP1A/CCND2/PTK6/VAV3/JUN/FYN/PTEN/RHOA/RAF1/MET/CAV1/MAPK1/PAK6/BRAF/PDGFB/ITGA5/IBSP/AKT3/EGF/CTNNB1/HGF/MAPK8/MAPK10/BCL2/COMP,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_EGF_EGFR_SIGNALING_PATHWAY,40,159,19938,40/585,159/19938,0.25157232704402516,8.574100951459442,16.67098172469903,3.407575541147858e-26,6.859893214116008e-25,STAT5A/STMN1/PCNA/CDC42/ROCK1/TNK2/SRC/EGFR/MTOR/PIK3R1/AKT1/KRAS/FOXO1/ABL1/STAT1/E2F1/STAT3/ERBB2/FOS/RAP1A/PTK6/VAV3/PLCE1/JUN/PTEN/RAF1/PTPN12/CAV1/MAPK1/PRKCI/BRAF/SPRY2/NCOA3/RAB5A/EGF/ELK4/MAPK8/RALA/ITCH/CREB1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_SYNAPTIC_SIGNALING_PATHWAYS_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER,10,50,19938,10/585,50/19938,0.2,6.816410256410257,7.15942538522712,1.5623510201747205e-06,1.809558460075784e-06,KRAS/NRAS/AKT3/PTEN/PRKAA1/RHEB/MAPK1/MTOR/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CILIARY_LANDSCAPE,11,212,19938,11/585,212/19938,0.05188679245283019,1.76840832123851,1.9555735945977297,0.048803861627778077,0.048803861627778077,NFKB1/RB1/APC/MCM10/MCM7/COPS5/DDX5/LRPPRC/CTNNB1/YAP1/PSMD12,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION,11,132,19938,11/585,132/19938,0.08333333333333333,2.84017094017094,3.6879110320117006,0.001779790604278333,0.001829784722376039,NOTCH1/CDH1/TNC/ITGA6/CD24/SLC6A1/ITGB1/TWIST1/SOX9/SOX2/CDH2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_IMATINIB_AND_CHRONIC_MYELOID_LEUKEMIA,10,20,19938,10/585,20/19938,0.5,17.04102564102564,12.478372790575584,6.214235547923044e-11,1.4215063815873962e-10,CDKN1B/ABL1/CSF1R/SKP2/MYC/FOXO3/KIT/ABCB1/PIM2/PIM1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_NRP1_TRIGGERED_SIGNALING_PATHWAYS_IN_PANCREATIC_CANCER,14,53,19938,14/585,53/19938,0.2641509433962264,9.002805999032415,10.142642435722086,2.51748432950363e-10,4.849469813675414e-10,NFKB1/RELB/VEGFA/CDKN1B/TGFBR2/AKT3/MMP2/MET/EGFR/EGF/MAPK1/HGF/SRC/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MESODERMAL_COMMITMENT_PATHWAY,17,145,19938,17/585,145/19938,0.11724137931034483,3.9958267020335985,6.294751142227944,1.2703629658528465e-06,1.4902334791735316e-06,KDM6A/FZD4/FOXC1/FGF8/ADAM19/FGFR1/VAV3/FZD5/HMGA2/SOX2/FOXA1/MEIS1/ELK4/YAP1/PBX3/RARB/CCND1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_APOPTOSIS_RELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,14,53,19938,14/585,53/19938,0.2641509433962264,9.002805999032415,10.142642435722086,2.51748432950363e-10,4.849469813675414e-10,NFKB1/CDKN1B/VAV3/ABL1/HSPB1/ETS1/IL7R/CDKN1A/SQSTM1/TNF/IER3/PKN1/MAPK1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_INTERLEUKIN_11_SIGNALING_PATHWAY,14,44,19938,14/585,44/19938,0.3181818181818182,10.844289044289043,11.365363422335719,1.5354605493832758e-11,3.797152439691074e-11,STAT1/IBSP/FYN/RUNX2/STAT3/RPS6/RAF1/TGFB1/MAPK1/SRC/BCL2/PIK3R1/CREB1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY,19,69,19938,19/585,69/19938,0.2753623188405797,9.384912671869193,12.130222679978381,6.740652147355511e-14,2.3721910441654974e-13,ALOX5/MMP2/PCNA/TGFB1/EGFR/AKT1/CDK1/STAT3/ESPL1/NFKB1/PTEN/RHOA/EP300/TNF/MAPK1/IL6/CTNNB1/MAPK8/BCL2,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ANGIOPOIETIN_LIKE_PROTEIN_8_REGULATORY_PATHWAY,18,131,19938,18/585,131/19938,0.13740458015267176,4.683029947152085,7.353011350535435,5.4649569278993013e-08,7.634252807676123e-08,FOXO1/MAP2K4/FASN/INSR/FBP1/LPL/PRKAA1/MAPK10/RAF1/RHEB/MAPK1/FOXO3/MAPK8/PTPN1/MTOR/PIK3R1/AKT1/SCD,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ENDODERM_DIFFERENTIATION,16,140,19938,16/585,140/19938,0.11428571428571428,3.895091575091575,5.97653342275351,3.6402954824625537e-06,4.062037032260045e-06,PBX3/EZH2/VAV3/NOTCH1/FOXO1/GLI2/KDM4A/STAT1/HNF1B/APC/TGFB1/SOX2/FOXA1/CTNNB1/ELK4/LRPPRC,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ROLE_OF_HYPOXIA_ANGIOGENESIS_AND_FGF_PATHWAY_IN_OA_CHONDROCYTE_HYPERTROPHY,17,50,19938,17/585,50/19938,0.34,11.587897435897437,13.032653877054596,2.8213289021460647e-14,1.0384051735386395e-13,NFKB1/RELB/VEGFA/EPAS1/FGFR1/IBSP/JUN/AKT3/STAT3/NGF/NTRK1/SOX9/FOS/MAPK1/RUNX2/HIF1A/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE,11,45,19938,11/585,45/19938,0.24444444444444444,8.331168091168092,8.55978747450659,5.184378615047837e-08,7.298009896567339e-08,NFKB1/HSPB1/CDK1/PRKDC/PRKAA1/ATF2/RNF40/G6PD/MTOR/ATR/STK11,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_TH17_CELL_DIFFERENTIATION_PATHWAY,15,68,19938,15/585,68/19938,0.22058823529411764,7.518099547511312,9.360740393765353,9.080864724361673e-10,1.5978829274597944e-09,NFKB1/STAT1/JUN/NFATC1/RUNX1/STAT3/STAT5A/TGFB1/FOS/FOXP3/HIF1A/MAPK1/MAPK8/MTOR/IL6,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_AMP_ACTIVATED_PROTEIN_KINASE_SIGNALING,10,67,19938,10/585,67/19938,0.14925373134328357,5.086873325679296,5.825757535917552,2.4111732889746917e-05,2.6109154549252577e-05,HMGCR/STK11/INSR/PRKAA1/TP53/CDKN1A/FASN/MTOR/PIK3R1/AKT1,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_HAIR_FOLLICLE_DEVELOPMENT_CYTODIFFERENTIATION_PART_3_OF_3,15,87,19938,15/585,87/19938,0.1724137931034483,5.876215738284704,7.924740184976664,3.221716843901749e-08,4.754630503500162e-08,NFKB1/RUNX3/TP63/NOTCH1/GLI2/IGFBP5/JUN/NFATC1/SOX9/SOX2/FOS/CTNNB1/WNT5A/EGFR/S100A4,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,20,59,19938,20/585,59/19938,0.3389830508474576,11.553237722729248,14.113936179936475,1.561626589487181e-16,8.405225466945709e-16,CDC42/SRC/PIK3R1/AKT1/KRAS/ETS1/STAT3/CDKN1A/RAP1A/NRAS/JUN/RAF1/MET/MAPK1/PAK6/BRAF/ALK/AKT3/HGF/MAPK8,Oncogene,c2.cp.wikipathways.v2023.2.Hs.symbols
